
Position
====================
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID
8.762129783630371,-8.270782470703125,-6.3449249267578125,um,Spot,Position,1,0
29.2086124420166,45.3506965637207,-42.11677932739258,um,Spot,Position,1,1
48.730613708496094,13.576627731323242,41.24498748779297,um,Spot,Position,1,2
13.817042350769043,39.2760009765625,55.945594787597656,um,Spot,Position,1,3
-9.880226135253906,22.77667999267578,3.29486346244812,um,Spot,Position,1,4
30.298934936523438,-8.978147506713867,-5.133297920227051,um,Spot,Position,1,5
-21.68954086303711,7.426325798034668,-31.57807159423828,um,Spot,Position,1,6
-17.17812156677246,-7.116044998168945,-61.851741790771484,um,Spot,Position,1,7
37.21193313598633,-24.136150360107422,44.19080352783203,um,Spot,Position,1,8
-13.841251373291016,45.63737487792969,-6.408468723297119,um,Spot,Position,1,9
-0.5172409415245056,-45.29531478881836,20.40094757080078,um,Spot,Position,1,10
-27.081035614013672,-46.247398376464844,-33.151275634765625,um,Spot,Position,1,11
10.381013870239258,59.372154235839844,31.315444946289062,um,Spot,Position,1,12
41.843544006347656,-50.29586410522461,-9.388579368591309,um,Spot,Position,1,13
-53.24864196777344,-37.37522888183594,6.42018985748291,um,Spot,Position,1,14
-20.724773406982422,-66.62026977539062,0.003964238800108433,um,Spot,Position,1,15
-24.589811325073242,36.72005081176758,-46.78086471557617,um,Spot,Position,1,16
29.54189682006836,11.56233024597168,43.57853317260742,um,Spot,Position,1,17
-3.5144872665405273,27.63556480407715,-34.75771713256836,um,Spot,Position,1,18
-25.377588272094727,-12.138907432556152,57.847389221191406,um,Spot,Position,1,19
-48.3344841003418,21.0570011138916,-1.224212646484375,um,Spot,Position,1,20
37.972599029541016,3.648251533508301,-27.347496032714844,um,Spot,Position,1,21
-38.17975616455078,23.382295608520508,10.62707233428955,um,Spot,Position,1,22
13.191584587097168,44.72547912597656,4.491991996765137,um,Spot,Position,1,23
-14.763043403625488,29.978195190429688,23.036706924438477,um,Spot,Position,1,24
-4.841174125671387,3.1255640983581543,39.319339752197266,um,Spot,Position,1,25
42.1065673828125,-32.87765884399414,23.4034423828125,um,Spot,Position,1,26
-24.383543014526367,16.744306564331055,33.626617431640625,um,Spot,Position,1,27
-4.034994602203369,45.733985900878906,-47.197776794433594,um,Spot,Position,1,28
-17.014083862304688,-53.65070724487305,41.55635452270508,um,Spot,Position,1,29
-34.08620834350586,30.840547561645508,-29.246580123901367,um,Spot,Position,1,30
-54.28977584838867,-2.779874801635742,-17.371400833129883,um,Spot,Position,1,31
-36.2973518371582,43.80782699584961,7.123314380645752,um,Spot,Position,1,32
55.933250427246094,-28.076566696166992,9.925057411193848,um,Spot,Position,1,33
-41.34541320800781,-5.246091842651367,-55.04030990600586,um,Spot,Position,1,34
10.583147048950195,-44.79317092895508,48.51310348510742,um,Spot,Position,1,35
-13.331308364868164,-62.75308609008789,-25.982362747192383,um,Spot,Position,1,36
45.879981994628906,-11.232772827148438,25.072345733642578,um,Spot,Position,1,37
34.30417251586914,29.46576499938965,-18.62434959411621,um,Spot,Position,1,38
33.7053337097168,-26.573806762695312,-48.59899139404297,um,Spot,Position,1,39
-46.60025405883789,-8.323649406433105,-20.402427673339844,um,Spot,Position,1,40
24.062776565551758,-28.21953773498535,49.211334228515625,um,Spot,Position,1,41
28.981412887573242,-17.011384963989258,-27.049739837646484,um,Spot,Position,1,42
-4.642064571380615,-9.214387893676758,20.016036987304688,um,Spot,Position,1,43
-41.23500061035156,27.490764617919922,10.841437339782715,um,Spot,Position,1,44
46.105525970458984,-24.51719093322754,19.880691528320312,um,Spot,Position,1,45
29.74203872680664,-28.040498733520508,45.205562591552734,um,Spot,Position,1,46
8.802943229675293,5.648378372192383,46.63658905029297,um,Spot,Position,1,47
-19.85032844543457,-52.45412063598633,3.148442506790161,um,Spot,Position,1,48
