
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
237.535,112.118,114.845,um,Spot,Position,1,0,
118.484,129.137,101.539,um,Spot,Position,1,1,
169.888,137.671,74.9072,um,Spot,Position,1,2,
153.614,138.243,87.2543,um,Spot,Position,1,3,
148.8,133.137,109.539,um,Spot,Position,1,4,
164.488,138.665,113.868,um,Spot,Position,1,5,
176.255,132.823,57.3837,um,Spot,Position,1,6,
177.469,141.413,62.5252,um,Spot,Position,1,7,
170.027,126.233,72.5802,um,Spot,Position,1,8,
191.753,123.506,82.3821,um,Spot,Position,1,9,
187.608,137.108,95.8411,um,Spot,Position,1,10,
205.823,121.202,79.1334,um,Spot,Position,1,11,
200.238,122.925,96.6575,um,Spot,Position,1,12,
211.746,138.221,111.314,um,Spot,Position,1,13,
239.071,114.513,112.18,um,Spot,Position,1,14,
234.914,128.037,111.053,um,Spot,Position,1,15,
94.0048,144.244,121.12,um,Spot,Position,1,16,
140.774,149.761,67.9869,um,Spot,Position,1,17,
123.495,169.315,77.162,um,Spot,Position,1,18,
118.019,161.022,104.37,um,Spot,Position,1,19,
121.848,165.585,118.741,um,Spot,Position,1,20,
142.561,167.265,123.16,um,Spot,Position,1,21,
146.023,153.395,70.1797,um,Spot,Position,1,22,
153.051,149.234,77.4829,um,Spot,Position,1,23,
169.18,152.505,82.436,um,Spot,Position,1,24,
169.44,165.233,97.4616,um,Spot,Position,1,25,
179.454,143.925,70.2486,um,Spot,Position,1,26,
178.011,165.023,82.3585,um,Spot,Position,1,27,
175.711,148.893,86.979,um,Spot,Position,1,28,
185.991,154.922,86.9821,um,Spot,Position,1,29,
187.601,163.927,94.4045,um,Spot,Position,1,30,
170.131,162.174,100.359,um,Spot,Position,1,31,
172.204,148.027,107.094,um,Spot,Position,1,32,
187.689,154.721,111.856,um,Spot,Position,1,33,
194.186,160.828,120.879,um,Spot,Position,1,34,
179.233,169.325,121.016,um,Spot,Position,1,35,
208.989,151.72,86.3016,um,Spot,Position,1,36,
123.332,178.808,88.1298,um,Spot,Position,1,37,
121.513,176.997,89.2007,um,Spot,Position,1,38,
141.424,183.691,105.197,um,Spot,Position,1,39,
152.584,188.149,78.4035,um,Spot,Position,1,40,
159.173,187.821,105.858,um,Spot,Position,1,41,
145.256,185.804,109.667,um,Spot,Position,1,42,
171.824,171.107,90.3315,um,Spot,Position,1,43,
194.209,196.083,90.2228,um,Spot,Position,1,44,
177.614,182.357,98.0463,um,Spot,Position,1,45,
200.08,180.053,74.9191,um,Spot,Position,1,46,
215.415,178.062,81.3127,um,Spot,Position,1,47,
207.823,187.857,92.3143,um,Spot,Position,1,48,
206.242,190.006,95.6362,um,Spot,Position,1,49,
211.986,172.586,100.848,um,Spot,Position,1,50,
203.232,176.79,109.568,um,Spot,Position,1,51,
212.292,177.1,110.785,um,Spot,Position,1,52,
223.444,177.906,111.231,um,Spot,Position,1,53,
210.839,189.778,112.63,um,Spot,Position,1,54,
227.666,171.662,105.479,um,Spot,Position,1,55,
146.577,209.238,87.7313,um,Spot,Position,1,56,
148.092,217.109,87.7932,um,Spot,Position,1,57,
151.888,201.435,91.8222,um,Spot,Position,1,58,
163.918,218.172,95.9838,um,Spot,Position,1,59,
161.23,211.476,99.2421,um,Spot,Position,1,60,
154.451,202.111,110.08,um,Spot,Position,1,61,
184.618,205.072,101.657,um,Spot,Position,1,62,
190.934,205.789,119.964,um,Spot,Position,1,63,
205.574,212.109,121.055,um,Spot,Position,1,64,
121.331,101.909,128.634,um,Spot,Position,1,65,
152.797,106.476,174.815,um,Spot,Position,1,66,
159.503,111.383,178.632,um,Spot,Position,1,67,
195.284,104.426,139.57,um,Spot,Position,1,68,
177.297,102.56,163.344,um,Spot,Position,1,69,
170.643,110.982,175.694,um,Spot,Position,1,70,
164.205,114.012,179.2,um,Spot,Position,1,71,
192.777,114.752,127.855,um,Spot,Position,1,72,
197.007,126.741,126.927,um,Spot,Position,1,73,
