
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
123.633,78.0366,101.465,um,Spot,Position,1,0,
121.366,66.3782,116.989,um,Spot,Position,1,1,
148.238,74.5826,115.626,um,Spot,Position,1,2,
127.878,76.1735,115.28,um,Spot,Position,1,3,
155.632,72.4917,96.7525,um,Spot,Position,1,4,
179.383,57.974,115.714,um,Spot,Position,1,5,
179.77,74.9248,121.839,um,Spot,Position,1,6,
96.3342,101.587,83.6703,um,Spot,Position,1,7,
103.866,108.205,81.5764,um,Spot,Position,1,8,
100.375,111.956,85.4285,um,Spot,Position,1,9,
110.703,101.949,92.6487,um,Spot,Position,1,10,
109.1,94.0573,105.143,um,Spot,Position,1,11,
105.958,110.826,112.569,um,Spot,Position,1,12,
115.938,94.8002,72.3438,um,Spot,Position,1,13,
131.814,97.5114,75.7761,um,Spot,Position,1,14,
124.685,106.234,77.0146,um,Spot,Position,1,15,
145.899,83.0051,82.8977,um,Spot,Position,1,16,
137.931,89.863,82.4167,um,Spot,Position,1,17,
123.149,95.2557,82.0629,um,Spot,Position,1,18,
119.281,103.322,84.3845,um,Spot,Position,1,19,
141.935,109.89,81.5528,um,Spot,Position,1,20,
128.24,95.0936,87.7022,um,Spot,Position,1,21,
120.369,88.3866,91.3369,um,Spot,Position,1,22,
141.007,95.9094,91.967,um,Spot,Position,1,23,
151.279,110.626,96.3726,um,Spot,Position,1,24,
137.246,115.361,97.954,um,Spot,Position,1,25,
135.445,117.09,99.1182,um,Spot,Position,1,26,
130.329,84.1732,110.591,um,Spot,Position,1,27,
150.33,90.6224,110.634,um,Spot,Position,1,28,
133.488,92.1232,110.614,um,Spot,Position,1,29,
123.966,89.9222,117.184,um,Spot,Position,1,30,
117.328,90.8534,116.782,um,Spot,Position,1,31,
156.447,107.906,72.8073,um,Spot,Position,1,32,
166.157,104.505,75.8423,um,Spot,Position,1,33,
157.38,115.151,77.3587,um,Spot,Position,1,34,
174.313,104.296,86.4097,um,Spot,Position,1,35,
187.362,108.747,85.0326,um,Spot,Position,1,36,
191.896,122.281,87.247,um,Spot,Position,1,37,
176.67,85.0114,91.2341,um,Spot,Position,1,38,
181.154,96.0851,91.2277,um,Spot,Position,1,39,
187.805,118.125,89.405,um,Spot,Position,1,40,
177.203,118.341,90.6765,um,Spot,Position,1,41,
172.924,88.8442,95.9118,um,Spot,Position,1,42,
168.119,96.5206,95.6448,um,Spot,Position,1,43,
188.371,99.4575,100.409,um,Spot,Position,1,44,
170.886,113.953,102.753,um,Spot,Position,1,45,
167.141,102.988,107.714,um,Spot,Position,1,46,
179.216,83.8616,110.073,um,Spot,Position,1,47,
185.839,112.278,109.941,um,Spot,Position,1,48,
175.733,87.5702,117.997,um,Spot,Position,1,49,
185.859,89.496,119.838,um,Spot,Position,1,50,
188.955,117.449,121.247,um,Spot,Position,1,51,
193.55,98.6708,68.3962,um,Spot,Position,1,52,
198.199,104.711,116.806,um,Spot,Position,1,53,
99.9075,129.957,91.9352,um,Spot,Position,1,54,
101.238,141.054,101.801,um,Spot,Position,1,55,
107.973,162.398,105.096,um,Spot,Position,1,56,
101.652,149.158,110.446,um,Spot,Position,1,57,
99.3175,132.751,115.53,um,Spot,Position,1,58,
103.639,155.342,115.954,um,Spot,Position,1,59,
112.1,130.772,122.014,um,Spot,Position,1,60,
112.192,159.52,120.25,um,Spot,Position,1,61,
150.662,142.01,72.5937,um,Spot,Position,1,62,
142.89,126.086,77.6431,um,Spot,Position,1,63,
126.299,127.834,76.701,um,Spot,Position,1,64,
137.832,124.531,81.9292,um,Spot,Position,1,65,
138.336,128.175,80.8611,um,Spot,Position,1,66,
129.363,148.187,81.9925,um,Spot,Position,1,67,
127.287,134.144,87.0715,um,Spot,Position,1,68,
139.573,132.913,91.7085,um,Spot,Position,1,69,
121.531,151.339,92.5726,um,Spot,Position,1,70,
147.046,132.891,96.6553,um,Spot,Position,1,71,
151.667,139.438,96.3505,um,Spot,Position,1,72,
131.71,150.679,95.0405,um,Spot,Position,1,73,
149.933,157.506,96.8052,um,Spot,Position,1,74,
115.036,148.489,105.068,um,Spot,Position,1,75,
146.425,162.594,109.402,um,Spot,Position,1,76,
139.162,131.403,117.95,um,Spot,Position,1,77,
125.272,159.426,115.84,um,Spot,Position,1,78,
140.977,160.919,122.387,um,Spot,Position,1,79,
168.845,129.848,77.8645,um,Spot,Position,1,80,
153.004,144.875,76.8332,um,Spot,Position,1,81,
158.923,133.084,82.3796,um,Spot,Position,1,82,
168.531,145.578,81.6382,um,Spot,Position,1,83,
190.471,148.155,82.7959,um,Spot,Position,1,84,
152.997,124.751,86.627,um,Spot,Position,1,85,
172.787,128.426,85.941,um,Spot,Position,1,86,
190.734,142.596,86.5369,um,Spot,Position,1,87,
182.543,152.227,88.1115,um,Spot,Position,1,88,
162.267,154.931,88.414,um,Spot,Position,1,89,
169.128,160.919,86.3185,um,Spot,Position,1,90,
179.5,129.26,93.1464,um,Spot,Position,1,91,
179.771,152.842,89.2545,um,Spot,Position,1,92,
189.863,133.488,97.4723,um,Spot,Position,1,93,
157.766,142.289,97.1479,um,Spot,Position,1,94,
174.802,153.102,95.0817,um,Spot,Position,1,95,
162.184,161.868,98.1149,um,Spot,Position,1,96,
162.978,149.779,101.686,um,Spot,Position,1,97,
183.686,135.151,105.152,um,Spot,Position,1,98,
182.927,143.282,106.278,um,Spot,Position,1,99,
178.246,148.701,107.464,um,Spot,Position,1,100,
186.921,150.648,105.358,um,Spot,Position,1,101,
168.126,160.191,104.733,um,Spot,Position,1,102,
189.495,142.388,112.193,um,Spot,Position,1,103,
167.378,149.383,115.617,um,Spot,Position,1,104,
170.446,157.796,115.283,um,Spot,Position,1,105,
191.187,154.104,121.189,um,Spot,Position,1,106,
195.48,127.83,93.3995,um,Spot,Position,1,107,
199.16,134.116,111.341,um,Spot,Position,1,108,
206.939,144.905,112.198,um,Spot,Position,1,109,
193.42,159.426,109.095,um,Spot,Position,1,110,
197.357,125.256,114.221,um,Spot,Position,1,111,
208.666,141.1,114.9,um,Spot,Position,1,112,
134.036,163.469,102.359,um,Spot,Position,1,113,
140.82,168.768,101.193,um,Spot,Position,1,114,
123.661,167.422,115.012,um,Spot,Position,1,115,
149.786,175.352,116.771,um,Spot,Position,1,116,
181.416,166.088,98.1954,um,Spot,Position,1,117,
162.542,169.699,100.407,um,Spot,Position,1,118,
168.483,171.221,111.605,um,Spot,Position,1,119,
181.551,168.84,116.855,um,Spot,Position,1,120,
171.041,168.803,119.318,um,Spot,Position,1,121,
192.513,171.481,114.245,um,Spot,Position,1,122,
108.731,70.1624,152.085,um,Spot,Position,1,123,
110.72,71.3571,153.806,um,Spot,Position,1,124,
120.323,66.8536,129.217,um,Spot,Position,1,125,
119.325,74.6954,139.631,um,Spot,Position,1,126,
147.547,77.9838,140.265,um,Spot,Position,1,127,
122.487,81.2491,180.321,um,Spot,Position,1,128,
162.957,69.629,126.157,um,Spot,Position,1,129,
155.917,76.5875,126.265,um,Spot,Position,1,130,
155.868,56.9631,130.186,um,Spot,Position,1,131,
166.909,58.0786,135.793,um,Spot,Position,1,132,
