
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
210.038,202.524,47.5701,um,Spot,Position,1,0,
204.882,185.355,61.321,um,Spot,Position,1,1,
207.825,140.026,66.688,um,Spot,Position,1,2,
195.204,211.292,58.8789,um,Spot,Position,1,3,
198.161,204.979,61.7846,um,Spot,Position,1,4,
193.183,210.354,60.7318,um,Spot,Position,1,5,
222.22,194.388,58.7305,um,Spot,Position,1,6,
247.469,192.307,62.9257,um,Spot,Position,1,7,
219.791,193.563,61.3666,um,Spot,Position,1,8,
244.747,196.387,62.9749,um,Spot,Position,1,9,
208.484,210.757,62.899,um,Spot,Position,1,10,
211.826,216.227,68.1596,um,Spot,Position,1,11,
225.206,222.064,68.6227,um,Spot,Position,1,12,
206.717,132.542,81.5411,um,Spot,Position,1,13,
217.378,134.487,80.5536,um,Spot,Position,1,14,
214.919,124.682,87.0006,um,Spot,Position,1,15,
203.524,125.833,87.4242,um,Spot,Position,1,16,
193.981,149.424,72.2406,um,Spot,Position,1,17,
166.051,141.654,76.9653,um,Spot,Position,1,18,
176.107,161.98,76.9935,um,Spot,Position,1,19,
194.229,137.823,82.4746,um,Spot,Position,1,20,
158.659,149.349,80.6979,um,Spot,Position,1,21,
159.478,155.898,83.5676,um,Spot,Position,1,22,
158.057,166.125,82.6528,um,Spot,Position,1,23,
213.371,157.471,72.0393,um,Spot,Position,1,24,
223.317,168.728,72.8605,um,Spot,Position,1,25,
199.844,145.826,77.626,um,Spot,Position,1,26,
228.236,155.959,81.6983,um,Spot,Position,1,27,
232.668,168.267,83.6844,um,Spot,Position,1,28,
245.507,175.852,82.1977,um,Spot,Position,1,29,
209.921,144.497,86.5928,um,Spot,Position,1,30,
229.835,167.996,85.2753,um,Spot,Position,1,31,
252.923,170.785,76.4006,um,Spot,Position,1,32,
256.827,157.467,86.0264,um,Spot,Position,1,33,
269.753,177.705,87.3881,um,Spot,Position,1,34,
189.024,209.085,72.0632,um,Spot,Position,1,35,
193.579,227.404,76.9786,um,Spot,Position,1,36,
191.399,196.688,82.0735,um,Spot,Position,1,37,
154.059,198.264,82.5764,um,Spot,Position,1,38,
187.804,226.738,81.7226,um,Spot,Position,1,39,
166.83,196.781,88.272,um,Spot,Position,1,40,
232.54,195.75,72.6572,um,Spot,Position,1,41,
249.635,196.374,72.0104,um,Spot,Position,1,42,
226.556,209.568,71.4571,um,Spot,Position,1,43,
224.77,225.645,71.0837,um,Spot,Position,1,44,
242.403,197.672,77.7665,um,Spot,Position,1,45,
237.156,197.497,82.1909,um,Spot,Position,1,46,
244.424,201.498,81.1508,um,Spot,Position,1,47,
242.665,212.171,82.0658,um,Spot,Position,1,48,
214.377,237.122,82.2642,um,Spot,Position,1,49,
240.286,220.165,86.0171,um,Spot,Position,1,50,
217.197,224.002,86.9207,um,Spot,Position,1,51,
241.607,235.526,87.495,um,Spot,Position,1,52,
217.958,240.672,72.8994,um,Spot,Position,1,53,
193.769,128.478,93.0498,um,Spot,Position,1,54,
191.12,127.387,95.9563,um,Spot,Position,1,55,
198.171,135.192,96.146,um,Spot,Position,1,56,
171.568,130.28,99.5732,um,Spot,Position,1,57,
187.027,118.046,106.676,um,Spot,Position,1,58,
185.76,129.515,105.423,um,Spot,Position,1,59,
200.937,135.505,92.6323,um,Spot,Position,1,60,
219.047,127.347,102.683,um,Spot,Position,1,61,
