
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
273.202,192.577,155.985,um,Spot,Position,1,0,
291.573,188.3,175.584,um,Spot,Position,1,1,
240.458,203.576,159.927,um,Spot,Position,1,2,
250.771,222.444,170.122,um,Spot,Position,1,3,
261.692,214.228,135.764,um,Spot,Position,1,4,
266.222,204.265,146.535,um,Spot,Position,1,5,
271.451,222.591,145.797,um,Spot,Position,1,6,
264.558,203.887,161.428,um,Spot,Position,1,7,
280.112,221.371,161.299,um,Spot,Position,1,8,
277.516,220.318,163.485,um,Spot,Position,1,9,
295.859,216.696,165.85,um,Spot,Position,1,10,
304.111,208.812,184.329,um,Spot,Position,1,11,
303.646,223.778,185.442,um,Spot,Position,1,12,
314.342,224.852,172.515,um,Spot,Position,1,13,
313.46,219.963,177.221,um,Spot,Position,1,14,
224.565,229.565,173.442,um,Spot,Position,1,15,
220.235,252.81,174.287,um,Spot,Position,1,16,
241.189,254.405,138.6,um,Spot,Position,1,17,
229.551,234.449,159.499,um,Spot,Position,1,18,
280.683,231.286,159.407,um,Spot,Position,1,19,
306.472,243.333,156.659,um,Spot,Position,1,20,
308.443,236.229,176.966,um,Spot,Position,1,21,
305.978,234.415,178.968,um,Spot,Position,1,22,
301.799,241.045,178.387,um,Spot,Position,1,23,
311.274,237.823,176.238,um,Spot,Position,1,24,
320.402,227.204,182.253,um,Spot,Position,1,25,
325.763,246.973,183.741,um,Spot,Position,1,26,
217.003,256.842,146.794,um,Spot,Position,1,27,
241.621,274.26,142.741,um,Spot,Position,1,28,
233.7,277.616,156.195,um,Spot,Position,1,29,
258.969,262.832,140.875,um,Spot,Position,1,30,
269.03,270.66,181.086,um,Spot,Position,1,31,
269.79,272.26,183.869,um,Spot,Position,1,32,
304.886,282.242,155.611,um,Spot,Position,1,33,
308.108,261.812,168.312,um,Spot,Position,1,34,
240.958,291.103,170.276,um,Spot,Position,1,35,
279.27,159.104,231.608,um,Spot,Position,1,36,
219.821,184.411,219.505,um,Spot,Position,1,37,
218.296,179.636,224.813,um,Spot,Position,1,38,
241.637,185.021,219.444,um,Spot,Position,1,39,
248.536,179.849,244.829,um,Spot,Position,1,40,
250.232,191.922,244.23,um,Spot,Position,1,41,
281.37,177.639,229.592,um,Spot,Position,1,42,
276.309,188.235,231.087,um,Spot,Position,1,43,
273.022,176.422,248.023,um,Spot,Position,1,44,
256.401,195.241,258.85,um,Spot,Position,1,45,
309.599,187.743,190.573,um,Spot,Position,1,46,
304.969,195.313,189.652,um,Spot,Position,1,47,
283.163,181.241,193.764,um,Spot,Position,1,48,
299.036,197.189,197.986,um,Spot,Position,1,49,
213.792,212.252,190.466,um,Spot,Position,1,50,
206.995,201.184,204.807,um,Spot,Position,1,51,
200.883,204.696,214.233,um,Spot,Position,1,52,
210.047,208.581,224.569,um,Spot,Position,1,53,
222.311,223.973,230.023,um,Spot,Position,1,54,
225.546,218.504,242.083,um,Spot,Position,1,55,
224.265,199.575,247.924,um,Spot,Position,1,56,
245.166,225.857,223.412,um,Spot,Position,1,57,
236.876,210.989,247.624,um,Spot,Position,1,58,
246.753,214.249,261.434,um,Spot,Position,1,59,
255.664,214.031,220.491,um,Spot,Position,1,60,
268.787,225.642,220.825,um,Spot,Position,1,61,
267.101,214.986,234.118,um,Spot,Position,1,62,
265.034,214.115,259.969,um,Spot,Position,1,63,
265.642,212.237,262.218,um,Spot,Position,1,64,
267.234,223.497,264.34,um,Spot,Position,1,65,
300.577,213.956,226.574,um,Spot,Position,1,66,
315.66,209.152,245.126,um,Spot,Position,1,67,
191.846,240.703,234.44,um,Spot,Position,1,68,
217.952,230.349,189.471,um,Spot,Position,1,69,
223.655,240.593,231.339,um,Spot,Position,1,70,
220.912,229.989,255.585,um,Spot,Position,1,71,
243.901,238.43,194.718,um,Spot,Position,1,72,
249.349,234.337,203.97,um,Spot,Position,1,73,
238.007,252.997,209.426,um,Spot,Position,1,74,
229.41,228.857,229.92,um,Spot,Position,1,75,
246.601,238.997,255.826,um,Spot,Position,1,76,
280.062,234.151,196.544,um,Spot,Position,1,77,
259.831,238.856,204.482,um,Spot,Position,1,78,
263.162,232.203,224.292,um,Spot,Position,1,79,
302.829,230.722,217.157,um,Spot,Position,1,80,
293.387,234.563,234.641,um,Spot,Position,1,81,
324.582,242.827,209.727,um,Spot,Position,1,82,
311.374,254.624,209.906,um,Spot,Position,1,83,
335.931,247.801,216.08,um,Spot,Position,1,84,
312.8,249.728,228.88,um,Spot,Position,1,85,
315.76,252.48,228.22,um,Spot,Position,1,86,
342.319,247.672,210.431,um,Spot,Position,1,87,
218.582,255.095,219.985,um,Spot,Position,1,88,
230.579,262.543,213.018,um,Spot,Position,1,89,
240.896,282.31,254.601,um,Spot,Position,1,90,
261.695,280.19,209.735,um,Spot,Position,1,91,
277.67,270.038,258.107,um,Spot,Position,1,92,
310.252,275.078,206.511,um,Spot,Position,1,93,
283.415,277.034,214.908,um,Spot,Position,1,94,
291.506,274.722,230.262,um,Spot,Position,1,95,
282.975,262.03,264.597,um,Spot,Position,1,96,
313.39,262.399,191.601,um,Spot,Position,1,97,
326.989,257.059,199.413,um,Spot,Position,1,98,
328.482,255.839,214.928,um,Spot,Position,1,99,
327.799,261.094,221.326,um,Spot,Position,1,100,
311.296,259.021,224.92,um,Spot,Position,1,101,
297.014,287.824,194.642,um,Spot,Position,1,102,
299.48,290.096,195.233,um,Spot,Position,1,103,
308.389,294.467,199.742,um,Spot,Position,1,104,
