
Position
====================
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID
40.51953887939453,-50.86208724975586,22.039918899536133,um,Spot,Position,1,0
-10.895368576049805,-37.08399200439453,40.650177001953125,um,Spot,Position,1,1
44.149349212646484,-37.27045822143555,9.870216369628906,um,Spot,Position,1,2
-49.781620025634766,-3.5171592235565186,-42.96343994140625,um,Spot,Position,1,3
46.659549713134766,29.220680236816406,13.07681941986084,um,Spot,Position,1,4
-42.846923828125,23.461177825927734,-4.342875003814697,um,Spot,Position,1,5
43.40467071533203,40.72402572631836,21.69754981994629,um,Spot,Position,1,6
26.210533142089844,38.5713996887207,-33.81360626220703,um,Spot,Position,1,7
11.993391990661621,-17.242433547973633,35.14864730834961,um,Spot,Position,1,8
-31.759489059448242,-14.820571899414062,-6.754800319671631,um,Spot,Position,1,9
-42.433902740478516,-42.34932327270508,27.164661407470703,um,Spot,Position,1,10
8.310630798339844,36.67720413208008,17.316125869750977,um,Spot,Position,1,11
21.62102508544922,27.21792984008789,-50.99629592895508,um,Spot,Position,1,12
29.165035247802734,-9.84145450592041,-1.9356591701507568,um,Spot,Position,1,13
-24.266769409179688,-22.873233795166016,-12.639532089233398,um,Spot,Position,1,14
-30.609437942504883,29.391990661621094,53.74528503417969,um,Spot,Position,1,15
-42.5404167175293,-3.7588984966278076,-25.35546875,um,Spot,Position,1,16
-5.092345237731934,11.953797340393066,65.81417083740234,um,Spot,Position,1,17
-4.1624274253845215,-5.05672550201416,-14.500120162963867,um,Spot,Position,1,18
-28.400829315185547,36.70524597167969,-24.539493560791016,um,Spot,Position,1,19
33.03473663330078,52.233951568603516,-29.656856536865234,um,Spot,Position,1,20
-44.646995544433594,51.722557067871094,11.200963020324707,um,Spot,Position,1,21
13.759536743164062,-47.16738510131836,-0.02431519143283367,um,Spot,Position,1,22
0.4912315309047699,8.825196266174316,-41.39963912963867,um,Spot,Position,1,23
34.69850540161133,-34.36101531982422,-37.33277130126953,um,Spot,Position,1,24
-39.753231048583984,51.164649963378906,17.939735412597656,um,Spot,Position,1,25
19.39786148071289,17.147289276123047,-7.998339653015137,um,Spot,Position,1,26
-5.693798065185547,-38.97483444213867,-26.77440643310547,um,Spot,Position,1,27
6.994220733642578,-51.809814453125,-41.61558532714844,um,Spot,Position,1,28
33.0316162109375,-5.028491973876953,42.459388732910156,um,Spot,Position,1,29
-0.3331567049026489,-37.13129425048828,-21.52393913269043,um,Spot,Position,1,30
57.817745208740234,30.808847427368164,15.099791526794434,um,Spot,Position,1,31
-59.638282775878906,-3.901614189147949,-34.9657096862793,um,Spot,Position,1,32
6.293459415435791,18.928621292114258,-20.73045539855957,um,Spot,Position,1,33
-20.880352020263672,-11.34630298614502,58.79884338378906,um,Spot,Position,1,34
-62.94879150390625,-12.634988784790039,-18.11259651184082,um,Spot,Position,1,35
0.02789592184126377,-2.7892990112304688,-49.42957305908203,um,Spot,Position,1,36
7.2609639167785645,-6.104099750518799,-14.00979995727539,um,Spot,Position,1,37
-33.32966232299805,13.188676834106445,7.1714582443237305,um,Spot,Position,1,38
27.977853775024414,-47.241905212402344,-1.830569863319397,um,Spot,Position,1,39
-8.78491497039795,20.09921646118164,55.335670471191406,um,Spot,Position,1,40
51.40891647338867,8.470537185668945,42.40180206298828,um,Spot,Position,1,41
19.79822540283203,15.910971641540527,22.216428756713867,um,Spot,Position,1,42
12.281184196472168,-26.220951080322266,51.972023010253906,um,Spot,Position,1,43
3.666757345199585,45.86574935913086,-13.800215721130371,um,Spot,Position,1,44
23.476497650146484,-48.62830352783203,-16.62697982788086,um,Spot,Position,1,45
31.27834701538086,-18.836240768432617,-59.89936447143555,um,Spot,Position,1,46
50.5908203125,-2.6568922996520996,15.771659851074219,um,Spot,Position,1,47
-35.13422775268555,4.121862888336182,-43.237144470214844,um,Spot,Position,1,48
32.02988052368164,2.848642587661743,-16.21329116821289,um,Spot,Position,1,49
-37.808658599853516,52.782161712646484,-5.6278977394104,um,Spot,Position,1,50
44.230430603027344,23.93248176574707,20.55149269104004,um,Spot,Position,1,51
-8.528411865234375,-46.61650085449219,-30.301902770996094,um,Spot,Position,1,52
2.510586977005005,8.493756294250488,37.51612091064453,um,Spot,Position,1,53
12.881301879882812,16.797744750976562,18.497488021850586,um,Spot,Position,1,54
60.45051956176758,-26.104093551635742,13.654839515686035,um,Spot,Position,1,55
12.651163101196289,-8.217329025268555,-17.18547821044922,um,Spot,Position,1,56
-27.226608276367188,-38.69758224487305,-34.82083511352539,um,Spot,Position,1,57
37.77074432373047,40.32240676879883,-32.6540412902832,um,Spot,Position,1,58
-1.5614453554153442,-27.980224609375,-30.78461456298828,um,Spot,Position,1,59
23.27805519104004,-15.986791610717773,-16.494285583496094,um,Spot,Position,1,60
7.337827682495117,-46.09869384765625,-0.8789527416229248,um,Spot,Position,1,61
-9.569157600402832,-14.88742446899414,-18.602746963500977,um,Spot,Position,1,62
33.430564880371094,-35.05253982543945,33.22177505493164,um,Spot,Position,1,63
