
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
114.093,110.612,120.384,um,Spot,Position,1,0,
111.587,112.878,121.3,um,Spot,Position,1,1,
113.224,114.974,125.035,um,Spot,Position,1,2,
142.397,121.149,91.4615,um,Spot,Position,1,3,
140.68,92.2756,132.126,um,Spot,Position,1,4,
168.648,108.452,113.993,um,Spot,Position,1,5,
118.092,153.815,103.341,um,Spot,Position,1,6,
106.62,161.458,135.274,um,Spot,Position,1,7,
140.349,159.89,81.0862,um,Spot,Position,1,8,
130.014,125.612,97.1152,um,Spot,Position,1,9,
126.034,151.09,108.152,um,Spot,Position,1,10,
149.7,127.924,132.04,um,Spot,Position,1,11,
159.095,138.613,132.242,um,Spot,Position,1,12,
143.584,175.902,76.9149,um,Spot,Position,1,13,
159.759,174.054,115.398,um,Spot,Position,1,14,
154.843,176.035,131.326,um,Spot,Position,1,15,
126.857,204.277,129.541,um,Spot,Position,1,16,
183.341,191.368,96.7835,um,Spot,Position,1,17,
157.138,218.883,119.52,um,Spot,Position,1,18,
177.891,221.961,117.501,um,Spot,Position,1,19,
183.529,218.431,120.116,um,Spot,Position,1,20,
187.871,208.389,126.574,um,Spot,Position,1,21,
188.605,206.895,128.767,um,Spot,Position,1,22,
162.32,98.2486,143.821,um,Spot,Position,1,23,
132.982,103.136,153.249,um,Spot,Position,1,24,
127.362,120.873,194.492,um,Spot,Position,1,25,
186.641,112.882,166.553,um,Spot,Position,1,26,
178.591,107,178.581,um,Spot,Position,1,27,
98.2094,158.113,142.256,um,Spot,Position,1,28,
98.5073,160.343,144.189,um,Spot,Position,1,29,
117.375,161.137,150.251,um,Spot,Position,1,30,
111.529,138.79,154.771,um,Spot,Position,1,31,
100.251,129.636,160.619,um,Spot,Position,1,32,
113.486,129.908,158.874,um,Spot,Position,1,33,
101.111,128.079,168.787,um,Spot,Position,1,34,
108.199,149.186,175.731,um,Spot,Position,1,35,
109.737,147.769,178.451,um,Spot,Position,1,36,
118.133,127.84,185.383,um,Spot,Position,1,37,
123.915,149.975,140.527,um,Spot,Position,1,38,
127.312,123.501,145.199,um,Spot,Position,1,39,
146.852,142.511,144.539,um,Spot,Position,1,40,
133.25,159.901,147.594,um,Spot,Position,1,41,
159.512,127.414,172.058,um,Spot,Position,1,42,
144.159,138.368,171.981,um,Spot,Position,1,43,
138.935,154.558,181.924,um,Spot,Position,1,44,
137.383,155.246,183.633,um,Spot,Position,1,45,
136.427,161.996,184.028,um,Spot,Position,1,46,
130.002,136.426,189.778,um,Spot,Position,1,47,
126.424,150.324,188.579,um,Spot,Position,1,48,
174.076,128.035,147.213,um,Spot,Position,1,49,
172.771,126.056,150.246,um,Spot,Position,1,50,
176.244,126.91,154.615,um,Spot,Position,1,51,
184.172,137.321,162.108,um,Spot,Position,1,52,
190.61,149.259,162.7,um,Spot,Position,1,53,
187.014,145.391,175.485,um,Spot,Position,1,54,
200.446,145.268,174.927,um,Spot,Position,1,55,
109.596,175.492,154.492,um,Spot,Position,1,56,
116.569,165.071,190.438,um,Spot,Position,1,57,
132.929,194.465,160.181,um,Spot,Position,1,58,
131.545,166.327,175.078,um,Spot,Position,1,59,
