
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
119.49,109.458,70.9164,um,Spot,Position,1,0,
129.744,101.577,83.3587,um,Spot,Position,1,1,
127.204,107.737,85.9877,um,Spot,Position,1,2,
116.787,107.884,89.0675,um,Spot,Position,1,3,
114.175,91.0702,92.9521,um,Spot,Position,1,4,
121.598,87.8581,98.5498,um,Spot,Position,1,5,
123.168,82.093,104.469,um,Spot,Position,1,6,
117.642,106.93,108.208,um,Spot,Position,1,7,
112.23,92.451,112.73,um,Spot,Position,1,8,
118.153,103.882,111.612,um,Spot,Position,1,9,
133.421,110.925,67.4923,um,Spot,Position,1,10,
142.913,108.223,72.7924,um,Spot,Position,1,11,
145.041,86.7832,76.6229,um,Spot,Position,1,12,
149.018,91.4932,88.6174,um,Spot,Position,1,13,
156.568,108.799,85.8205,um,Spot,Position,1,14,
152.482,92.3463,91.2849,um,Spot,Position,1,15,
138.548,85.0448,95.9371,um,Spot,Position,1,16,
160.703,92.8127,96.7495,um,Spot,Position,1,17,
155.639,102.147,96.9407,um,Spot,Position,1,18,
153.987,96.955,101.747,um,Spot,Position,1,19,
139.881,100.808,102.919,um,Spot,Position,1,20,
148.156,90.6141,104.928,um,Spot,Position,1,21,
137.954,99.9228,103.92,um,Spot,Position,1,22,
161.219,105.342,106.316,um,Spot,Position,1,23,
197.598,108.494,63.083,um,Spot,Position,1,24,
180.237,112.063,91.0105,um,Spot,Position,1,25,
175.041,105.425,105.871,um,Spot,Position,1,26,
127.414,143.295,57.9177,um,Spot,Position,1,27,
127.238,155.074,67.3443,um,Spot,Position,1,28,
131.132,126.529,72.3526,um,Spot,Position,1,29,
118.333,135.614,73.1446,um,Spot,Position,1,30,
119.14,150.723,70.537,um,Spot,Position,1,31,
111.935,120.859,76.1753,um,Spot,Position,1,32,
118.628,142.919,80.9041,um,Spot,Position,1,33,
112.473,155.36,83.0703,um,Spot,Position,1,34,
121.835,121.853,86.6029,um,Spot,Position,1,35,
104.653,127.135,86.4108,um,Spot,Position,1,36,
111.036,128.63,84.7655,um,Spot,Position,1,37,
126.815,152.271,85.191,um,Spot,Position,1,38,
102.426,135.245,91.0957,um,Spot,Position,1,39,
120.565,136.716,95.1987,um,Spot,Position,1,40,
102.152,144.168,97.1703,um,Spot,Position,1,41,
130.316,152.987,102.044,um,Spot,Position,1,42,
121.64,144.547,104.91,um,Spot,Position,1,43,
118.673,149.636,105.405,um,Spot,Position,1,44,
106.428,117.503,110.676,um,Spot,Position,1,45,
147.703,140.863,60.4576,um,Spot,Position,1,46,
164.31,142.788,62.3063,um,Spot,Position,1,47,
157.289,126.935,68.0332,um,Spot,Position,1,48,
167.988,133.634,67.7897,um,Spot,Position,1,49,
137.679,143.887,66.3446,um,Spot,Position,1,50,
147.129,123.774,72.5137,um,Spot,Position,1,51,
165.432,128.486,72.1845,um,Spot,Position,1,52,
135.941,135.839,71.9446,um,Spot,Position,1,53,
147.189,135.64,72.3629,um,Spot,Position,1,54,
159.735,136.441,74.6986,um,Spot,Position,1,55,
132.066,150.1,76.7558,um,Spot,Position,1,56,
136.882,127.588,80.5664,um,Spot,Position,1,57,
170.873,131.635,81.0058,um,Spot,Position,1,58,
167.428,127.494,85.7477,um,Spot,Position,1,59,
167.042,137.094,86.3061,um,Spot,Position,1,60,
168.538,146.595,86.7404,um,Spot,Position,1,61,
165.5,122.236,96.2775,um,Spot,Position,1,62,
156.682,155.116,97.0388,um,Spot,Position,1,63,
154.606,147.927,101.387,um,Spot,Position,1,64,
180.335,144.759,53.83,um,Spot,Position,1,65,
184.216,143.377,56.8137,um,Spot,Position,1,66,
190.103,149.004,67.0576,um,Spot,Position,1,67,
179.312,154.391,66.4566,um,Spot,Position,1,68,
198.022,138.915,78.2234,um,Spot,Position,1,69,
177.126,149.619,76.4544,um,Spot,Position,1,70,
199.362,150.695,77.6786,um,Spot,Position,1,71,
196.675,155.332,76.3841,um,Spot,Position,1,72,
180.563,114.043,81.7694,um,Spot,Position,1,73,
188.059,142.64,81.4783,um,Spot,Position,1,74,
174.972,121.327,85.366,um,Spot,Position,1,75,
201.628,131,86.7319,um,Spot,Position,1,76,
190.447,135.004,86.8622,um,Spot,Position,1,77,
201.034,138.419,86.252,um,Spot,Position,1,78,
188.419,130.742,91.7624,um,Spot,Position,1,79,
204.328,149.025,90.3587,um,Spot,Position,1,80,
185.701,113.323,97.6122,um,Spot,Position,1,81,
201.19,121.109,95.8555,um,Spot,Position,1,82,
195.954,131.728,95.1694,um,Spot,Position,1,83,
201.442,142.62,97.596,um,Spot,Position,1,84,
190.75,142.966,96.3503,um,Spot,Position,1,85,
213.022,150.178,96.9632,um,Spot,Position,1,86,
198.725,141.709,99.658,um,Spot,Position,1,87,
210.479,152.939,101.018,um,Spot,Position,1,88,
212.112,127.215,105.412,um,Spot,Position,1,89,
190.103,139.303,107.622,um,Spot,Position,1,90,
202.962,128.28,110.042,um,Spot,Position,1,91,
179.836,137.552,110.425,um,Spot,Position,1,92,
202.23,143.426,112.16,um,Spot,Position,1,93,
128.037,170.185,77.6488,um,Spot,Position,1,94,
112.717,173.422,80.8367,um,Spot,Position,1,95,
113.903,156.56,96.8278,um,Spot,Position,1,96,
126.361,166.923,106.908,um,Spot,Position,1,97,
114.47,167.715,106.235,um,Spot,Position,1,98,
116.232,177.396,105.944,um,Spot,Position,1,99,
106.915,161.11,110.853,um,Spot,Position,1,100,
122.747,178.434,110.123,um,Spot,Position,1,101,
130.674,192.776,112.441,um,Spot,Position,1,102,
163.503,159.25,52.9781,um,Spot,Position,1,103,
166.651,162.828,56.8319,um,Spot,Position,1,104,
159.339,159.535,62.0383,um,Spot,Position,1,105,
142.495,184.729,61.9413,um,Spot,Position,1,106,
158.026,176.037,66.2978,um,Spot,Position,1,107,
148.522,157.505,73.2623,um,Spot,Position,1,108,
146.689,166.969,72.3944,um,Spot,Position,1,109,
