
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
131.083,92.7056,86.4189,um,Spot,Position,1,0,
132.866,94.9244,86.2417,um,Spot,Position,1,1,
133.713,85.0085,102.611,um,Spot,Position,1,2,
133.017,84.839,111.065,um,Spot,Position,1,3,
107.571,129.854,83.424,um,Spot,Position,1,4,
128.252,119.691,87.4425,um,Spot,Position,1,5,
108.391,138.781,110.487,um,Spot,Position,1,6,
165.442,146.747,47.0479,um,Spot,Position,1,7,
155.647,152.719,47.2965,um,Spot,Position,1,8,
161.771,153.4,47.2289,um,Spot,Position,1,9,
134.101,141.085,66.2932,um,Spot,Position,1,10,
145.024,114.841,77.2085,um,Spot,Position,1,11,
163.751,150.162,99.768,um,Spot,Position,1,12,
191.823,129.041,71.3658,um,Spot,Position,1,13,
189.51,119.748,76.6411,um,Spot,Position,1,14,
184.018,117.288,85.8005,um,Spot,Position,1,15,
189.986,153.977,85.537,um,Spot,Position,1,16,
206.504,155.348,99.8477,um,Spot,Position,1,17,
192.974,118.169,112.445,um,Spot,Position,1,18,
130.43,173.854,81.1743,um,Spot,Position,1,19,
127.508,175.797,92.1687,um,Spot,Position,1,20,
130.247,169.021,109.553,um,Spot,Position,1,21,
166.578,196.514,61.5297,um,Spot,Position,1,22,
169.154,176.895,73.7506,um,Spot,Position,1,23,
132.409,173.4,77.6776,um,Spot,Position,1,24,
170.96,161.008,96.0829,um,Spot,Position,1,25,
158.732,182.247,107.428,um,Spot,Position,1,26,
193.55,197.047,73.4644,um,Spot,Position,1,27,
178.031,160.25,86.2585,um,Spot,Position,1,28,
196.369,164.251,87.6675,um,Spot,Position,1,29,
181.576,190.905,110.665,um,Spot,Position,1,30,
164.833,212.419,111.721,um,Spot,Position,1,31,
128.513,111.471,144.46,um,Spot,Position,1,32,
114.354,111.392,148.521,um,Spot,Position,1,33,
168.014,95.3874,116.47,um,Spot,Position,1,34,
167.388,112.605,133.682,um,Spot,Position,1,35,
172.263,112.909,161.427,um,Spot,Position,1,36,
144.242,132.173,115.713,um,Spot,Position,1,37,
132.508,138.167,126.952,um,Spot,Position,1,38,
158.441,148.463,125.397,um,Spot,Position,1,39,
134.496,141.18,129.142,um,Spot,Position,1,40,
141.073,151.106,160.509,um,Spot,Position,1,41,
136.291,134.84,173.71,um,Spot,Position,1,42,
199.473,128.11,140.353,um,Spot,Position,1,43,
193.231,124.995,159.978,um,Spot,Position,1,44,
130.895,179.71,113.953,um,Spot,Position,1,45,
129.155,180.774,131.012,um,Spot,Position,1,46,
120.932,172.98,153.358,um,Spot,Position,1,47,
128.363,169.075,168.419,um,Spot,Position,1,48,
134.516,184.253,159.047,um,Spot,Position,1,49,
147.932,164.426,165.412,um,Spot,Position,1,50,
189.67,179.289,124.228,um,Spot,Position,1,51,
191.263,193.337,133.838,um,Spot,Position,1,52,
190.685,195.944,134.85,um,Spot,Position,1,53,
191.161,186.324,145.726,um,Spot,Position,1,54,
184.249,163.491,155.418,um,Spot,Position,1,55,
140.108,199.625,149.386,um,Spot,Position,1,56,
