
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
213.727,200.478,51.7722,um,Spot,Position,1,0,
157.147,196.402,77.3889,um,Spot,Position,1,1,
198.332,171.033,66.4327,um,Spot,Position,1,2,
189.211,188.954,76.9713,um,Spot,Position,1,3,
166.731,195.097,78.3596,um,Spot,Position,1,4,
226.603,171.563,67.3536,um,Spot,Position,1,5,
246.476,197.643,66.9535,um,Spot,Position,1,6,
236.094,168.841,72.2928,um,Spot,Position,1,7,
231.303,191.178,72.0744,um,Spot,Position,1,8,
227.213,159.034,78.7017,um,Spot,Position,1,9,
243.886,174.954,77.3517,um,Spot,Position,1,10,
236.643,181.374,75.455,um,Spot,Position,1,11,
227.126,182.276,76.3646,um,Spot,Position,1,12,
152.745,218.051,71.9981,um,Spot,Position,1,13,
203.777,215.182,71.3718,um,Spot,Position,1,14,
170.658,215.976,74.8511,um,Spot,Position,1,15,
225.401,226.133,63.9465,um,Spot,Position,1,16,
244.411,207.625,67.7193,um,Spot,Position,1,17,
219.817,215.353,68.1937,um,Spot,Position,1,18,
219.794,227.273,70.8262,um,Spot,Position,1,19,
222.513,208.967,74.7556,um,Spot,Position,1,20,
200.953,117.565,79.4777,um,Spot,Position,1,21,
211.274,134.87,81.3333,um,Spot,Position,1,22,
181.93,142.712,87.6964,um,Spot,Position,1,23,
179.163,144.146,90.5976,um,Spot,Position,1,24,
207.168,154.484,80.3709,um,Spot,Position,1,25,
191.624,190.249,80.8296,um,Spot,Position,1,26,
180.724,165.351,86.703,um,Spot,Position,1,27,
169.227,175.502,86.5476,um,Spot,Position,1,28,
174.771,191.363,87.0069,um,Spot,Position,1,29,
167.37,163.735,91.1525,um,Spot,Position,1,30,
211.526,178.428,89.7056,um,Spot,Position,1,31,
193.92,167.87,96.49,um,Spot,Position,1,32,
214.088,171.309,96.7155,um,Spot,Position,1,33,
177.687,173.461,96.1421,um,Spot,Position,1,34,
203.258,178.616,94.8435,um,Spot,Position,1,35,
242.48,159.8,82.8972,um,Spot,Position,1,36,
251.171,169.803,82.7717,um,Spot,Position,1,37,
219.287,164.731,90.2737,um,Spot,Position,1,38,
237.819,161.03,97.7684,um,Spot,Position,1,39,
203.63,205.086,80.8208,um,Spot,Position,1,40,
194.147,234.893,92.422,um,Spot,Position,1,41,
231.797,200.174,82.2876,um,Spot,Position,1,42,
254.819,203.111,92.8795,um,Spot,Position,1,43,
256.504,216.301,97.4805,um,Spot,Position,1,44,
190.945,135.541,101.304,um,Spot,Position,1,45,
194.406,133.435,104.596,um,Spot,Position,1,46,
227.524,124.778,112.419,um,Spot,Position,1,47,
171.197,157.907,103.563,um,Spot,Position,1,48,
184.802,161.727,101.193,um,Spot,Position,1,49,
176.448,157.622,105.042,um,Spot,Position,1,50,
214.569,164.212,111.405,um,Spot,Position,1,51,
184.088,166.274,110.435,um,Spot,Position,1,52,
168.785,169.462,114.135,um,Spot,Position,1,53,
233.815,160.557,100.977,um,Spot,Position,1,54,
164.904,231.947,116.005,um,Spot,Position,1,55,
