
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
189.026,181.813,92.5446,um,Spot,Position,1,0,
188.241,196.595,92.7576,um,Spot,Position,1,1,
171.403,199.216,93.6192,um,Spot,Position,1,2,
205.398,197.019,93.4729,um,Spot,Position,1,3,
172.504,196.552,94.6723,um,Spot,Position,1,4,
186.189,159.459,106.409,um,Spot,Position,1,5,
174.976,167.674,106.22,um,Spot,Position,1,6,
182.192,168.026,108.17,um,Spot,Position,1,7,
157.19,170.963,108.168,um,Spot,Position,1,8,
184.379,194.956,108.314,um,Spot,Position,1,9,
156.155,198.901,107.907,um,Spot,Position,1,10,
187.207,150.867,110.293,um,Spot,Position,1,11,
156.504,167.755,111.144,um,Spot,Position,1,12,
149.007,186.284,112.156,um,Spot,Position,1,13,
158.949,194.138,111.414,um,Spot,Position,1,14,
206.9,197.583,95.0745,um,Spot,Position,1,15,
212.768,193.737,103.951,um,Spot,Position,1,16,
210.846,176.534,111.147,um,Spot,Position,1,17,
138.773,210.42,110.839,um,Spot,Position,1,18,
166.218,207.945,101.638,um,Spot,Position,1,19,
145.031,209.91,108.414,um,Spot,Position,1,20,
180.521,217.237,108.039,um,Spot,Position,1,21,
168.214,218.417,108.174,um,Spot,Position,1,22,
179.251,243.83,108.253,um,Spot,Position,1,23,
153.375,201.494,111.61,um,Spot,Position,1,24,
151.485,213.155,111.733,um,Spot,Position,1,25,
142.304,214.815,111.46,um,Spot,Position,1,26,
177.286,217.159,110.231,um,Spot,Position,1,27,
176.826,240.738,109.708,um,Spot,Position,1,28,
176.342,245.136,109.705,um,Spot,Position,1,29,
222.371,200.766,101.172,um,Spot,Position,1,30,
205.19,201.876,106.616,um,Spot,Position,1,31,
228.323,209.45,112.197,um,Spot,Position,1,32,
204.385,237.296,112.932,um,Spot,Position,1,33,
184.88,147.446,126.065,um,Spot,Position,1,34,
188.651,119.41,132.539,um,Spot,Position,1,35,
219.521,139.915,117.782,um,Spot,Position,1,36,
209.286,137.126,122.366,um,Spot,Position,1,37,
191.446,146.6,122.806,um,Spot,Position,1,38,
202.872,123.255,125.131,um,Spot,Position,1,39,
196.493,148.406,125.918,um,Spot,Position,1,40,
217.059,122.818,130.763,um,Spot,Position,1,41,
220.318,138.076,131.451,um,Spot,Position,1,42,
204.622,142.079,128.797,um,Spot,Position,1,43,
137.331,195.382,120.003,um,Spot,Position,1,44,
135.688,156.717,131.81,um,Spot,Position,1,45,
132.169,167.997,130.773,um,Spot,Position,1,46,
114.406,187.539,131.965,um,Spot,Position,1,47,
149.611,161.612,117.917,um,Spot,Position,1,48,
189.446,180.033,116.966,um,Spot,Position,1,49,
147.873,182.479,116.383,um,Spot,Position,1,50,
169.093,190.556,118.748,um,Spot,Position,1,51,
183.61,158.801,120.892,um,Spot,Position,1,52,
155.054,160.734,121.188,um,Spot,Position,1,53,
144.207,161.996,120.279,um,Spot,Position,1,54,
164.474,164.447,122.101,um,Spot,Position,1,55,
