
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
161.035,101.236,70.1593,um,Spot,Position,1,0,
140.869,115.503,87.2728,um,Spot,Position,1,1,
158.437,97.2198,101.845,um,Spot,Position,1,2,
145.187,105.294,107.132,um,Spot,Position,1,3,
162.048,98.1875,109.297,um,Spot,Position,1,4,
168.338,104.409,72.8532,um,Spot,Position,1,5,
192.499,114.127,76.8971,um,Spot,Position,1,6,
189.717,105.283,91.304,um,Spot,Position,1,7,
211.704,109.623,89.848,um,Spot,Position,1,8,
110.449,156.928,111.742,um,Spot,Position,1,9,
148.613,120.107,57.6769,um,Spot,Position,1,10,
135.547,132.807,55.6958,um,Spot,Position,1,11,
133.954,124.499,71.3382,um,Spot,Position,1,12,
132.322,136.031,69.4115,um,Spot,Position,1,13,
155.184,142.605,71.121,um,Spot,Position,1,14,
144.201,157.318,71.1573,um,Spot,Position,1,15,
124.654,150.108,78.3673,um,Spot,Position,1,16,
144.773,119.699,90.9935,um,Spot,Position,1,17,
157.749,137.506,105.336,um,Spot,Position,1,18,
128.852,137.016,113.06,um,Spot,Position,1,19,
200.982,122.175,63.0239,um,Spot,Position,1,20,
171.675,133.46,63.9047,um,Spot,Position,1,21,
166.15,130.689,68.1447,um,Spot,Position,1,22,
163.901,131.038,69.3889,um,Spot,Position,1,23,
184.793,154.823,69.6884,um,Spot,Position,1,24,
166.942,130.748,80.524,um,Spot,Position,1,25,
196.45,131.099,84.1558,um,Spot,Position,1,26,
188.11,128.854,90.724,um,Spot,Position,1,27,
178.705,150.506,107.127,um,Spot,Position,1,28,
212.02,128.088,81.2581,um,Spot,Position,1,29,
224.379,156.431,85.9208,um,Spot,Position,1,30,
206.095,158.492,91.6851,um,Spot,Position,1,31,
214.84,124.123,103.791,um,Spot,Position,1,32,
207.226,117.995,112.369,um,Spot,Position,1,33,
215.061,134.769,111.24,um,Spot,Position,1,34,
218.083,150.927,112.505,um,Spot,Position,1,35,
115.695,175.897,91.847,um,Spot,Position,1,36,
132.917,194.748,63.8939,um,Spot,Position,1,37,
143.689,161.45,67.5946,um,Spot,Position,1,38,
124.805,173.579,68.6155,um,Spot,Position,1,39,
124.351,177.911,68.6412,um,Spot,Position,1,40,
129.849,197.822,67.0086,um,Spot,Position,1,41,
126.987,172.372,70.1397,um,Spot,Position,1,42,
129.524,166.875,76.5826,um,Spot,Position,1,43,
151.429,169.354,75.2968,um,Spot,Position,1,44,
169.981,186.592,70.1755,um,Spot,Position,1,45,
175.365,184.746,76.5887,um,Spot,Position,1,46,
168.389,176.935,86.7215,um,Spot,Position,1,47,
172.359,177.106,90.3026,um,Spot,Position,1,48,
189.455,190.684,95.1161,um,Spot,Position,1,49,
180.687,174.638,105.014,um,Spot,Position,1,50,
169.75,159.476,111.042,um,Spot,Position,1,51,
132.888,202.563,70.751,um,Spot,Position,1,52,
126.472,107.501,114.516,um,Spot,Position,1,53,
149.831,85.5691,122.599,um,Spot,Position,1,54,
151.954,88.6253,120.005,um,Spot,Position,1,55,
131.203,116.041,119.927,um,Spot,Position,1,56,
162.535,106.418,135.8,um,Spot,Position,1,57,
158.022,94.5265,144.058,um,Spot,Position,1,58,
125.471,105.716,153.739,um,Spot,Position,1,59,
180.687,90.2951,115.456,um,Spot,Position,1,60,
198.872,109.349,137.161,um,Spot,Position,1,61,
114.386,157.978,119.303,um,Spot,Position,1,62,
110.687,137.056,124.134,um,Spot,Position,1,63,
103.428,117.426,139.022,um,Spot,Position,1,64,
112.863,145.925,163.128,um,Spot,Position,1,65,
155.838,157.264,119.766,um,Spot,Position,1,66,
132.177,142.923,142.112,um,Spot,Position,1,67,
128.821,121.138,146.894,um,Spot,Position,1,68,
136.008,141.678,144.647,um,Spot,Position,1,69,
124.709,141.983,158.278,um,Spot,Position,1,70,
135.952,134.68,164.129,um,Spot,Position,1,71,
171.201,121.017,116.643,um,Spot,Position,1,72,
192.586,134.949,115.488,um,Spot,Position,1,73,
168.174,153.821,126.109,um,Spot,Position,1,74,
200.328,154.886,133.027,um,Spot,Position,1,75,
188.406,118.583,141.434,um,Spot,Position,1,76,
186.798,148.606,146.685,um,Spot,Position,1,77,
200.343,157.34,144.013,um,Spot,Position,1,78,
186.813,140.952,157.458,um,Spot,Position,1,79,
169.705,149.162,155.421,um,Spot,Position,1,80,
189.556,126.194,160.032,um,Spot,Position,1,81,
200.576,126.891,161.158,um,Spot,Position,1,82,
181.598,132.401,169.133,um,Spot,Position,1,83,
167.436,147.139,168.54,um,Spot,Position,1,84,
169.485,153.159,167.909,um,Spot,Position,1,85,
214.732,119.09,123.548,um,Spot,Position,1,86,
206.365,141.027,141.768,um,Spot,Position,1,87,
119.073,180.864,130.628,um,Spot,Position,1,88,
119.973,179.154,148.516,um,Spot,Position,1,89,
133.82,193.275,131.157,um,Spot,Position,1,90,
129.53,161.051,140.371,um,Spot,Position,1,91,
160.974,159.565,149.277,um,Spot,Position,1,92,
155.452,181.817,160.019,um,Spot,Position,1,93,
175.188,180.111,127.774,um,Spot,Position,1,94,
165.664,173.76,136.339,um,Spot,Position,1,95,
178.097,176.088,151.195,um,Spot,Position,1,96,
200.367,161.612,161.581,um,Spot,Position,1,97,
194.113,165.928,160.61,um,Spot,Position,1,98,
177.437,163.162,168.084,um,Spot,Position,1,99,
150.514,221.842,171.238,um,Spot,Position,1,100,
