
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
179.594,72.839,110.286,um,Spot,Position,1,0,
102.253,104.497,109.977,um,Spot,Position,1,1,
148.619,90.9122,85.9242,um,Spot,Position,1,2,
123.65,98.7219,91.691,um,Spot,Position,1,3,
120.064,100.992,95.3767,um,Spot,Position,1,4,
144.309,104.247,106.293,um,Spot,Position,1,5,
115.137,114.968,108.367,um,Spot,Position,1,6,
119.87,122.353,108.232,um,Spot,Position,1,7,
118.132,99.4139,112.615,um,Spot,Position,1,8,
150.607,107.901,110.217,um,Spot,Position,1,9,
119.539,120.48,109.455,um,Spot,Position,1,10,
120.314,98.7523,114.301,um,Spot,Position,1,11,
184.28,102.576,86.774,um,Spot,Position,1,12,
155.552,97.413,106.512,um,Spot,Position,1,13,
168.466,114.074,104.247,um,Spot,Position,1,14,
189.746,89.2811,116.318,um,Spot,Position,1,15,
181.621,101.518,118.426,um,Spot,Position,1,16,
155.396,112.325,114.93,um,Spot,Position,1,17,
116.404,129.067,80.2207,um,Spot,Position,1,18,
151.738,161.509,96.5036,um,Spot,Position,1,19,
151.372,125.709,111.476,um,Spot,Position,1,20,
125.819,128.267,115.423,um,Spot,Position,1,21,
116.157,148.339,115.135,um,Spot,Position,1,22,
135.728,127.933,121.2,um,Spot,Position,1,23,
185.87,129.625,83.727,um,Spot,Position,1,24,
170.568,139.751,96.7123,um,Spot,Position,1,25,
177.198,159.39,101.076,um,Spot,Position,1,26,
180.709,156.705,105.581,um,Spot,Position,1,27,
152.873,134.814,116.967,um,Spot,Position,1,28,
155.044,158.703,118.108,um,Spot,Position,1,29,
152.89,159.56,120.038,um,Spot,Position,1,30,
198.357,141.464,89.5284,um,Spot,Position,1,31,
201.774,147.088,106.1,um,Spot,Position,1,32,
194.611,147.823,110.506,um,Spot,Position,1,33,
130.351,165.112,97.8681,um,Spot,Position,1,34,
158.443,170.844,96.5434,um,Spot,Position,1,35,
152.692,170.362,111.408,um,Spot,Position,1,36,
133.717,62.4057,143.93,um,Spot,Position,1,37,
144.868,75.3862,143.434,um,Spot,Position,1,38,
132.203,65.5909,170.033,um,Spot,Position,1,39,
149.519,74.7314,169.125,um,Spot,Position,1,40,
156.246,67.22,157.038,um,Spot,Position,1,41,
154.347,80.7153,154.468,um,Spot,Position,1,42,
101.572,109.591,125.554,um,Spot,Position,1,43,
111.042,97.4534,133.066,um,Spot,Position,1,44,
105.508,111.74,141.478,um,Spot,Position,1,45,
116.023,94.8918,124.725,um,Spot,Position,1,46,
129.322,115.313,126.575,um,Spot,Position,1,47,
117.307,114.576,129.779,um,Spot,Position,1,48,
123.308,102.644,145.763,um,Spot,Position,1,49,
118.362,84.4616,150.96,um,Spot,Position,1,50,
117.272,99.2147,166.069,um,Spot,Position,1,51,
115.923,99.1848,173.304,um,Spot,Position,1,52,
142.958,112.905,173.128,um,Spot,Position,1,53,
129.489,115.678,179.306,um,Spot,Position,1,54,
191.45,107.463,127.134,um,Spot,Position,1,55,
165.939,107.707,135.295,um,Spot,Position,1,56,
190.595,110.983,150.819,um,Spot,Position,1,57,
193.906,89.5437,130.075,um,Spot,Position,1,58,
86.1171,125.187,123.724,um,Spot,Position,1,59,
125.798,140.097,137.414,um,Spot,Position,1,60,
119.735,124.2,151.417,um,Spot,Position,1,61,
121.221,123.763,153.363,um,Spot,Position,1,62,
119.283,142.25,174.424,um,Spot,Position,1,63,
123.923,141.004,179.334,um,Spot,Position,1,64,
154.312,156.754,135.455,um,Spot,Position,1,65,
169.993,140.594,142.023,um,Spot,Position,1,66,
167.345,148.078,171.179,um,Spot,Position,1,67,
193.335,155.911,125.791,um,Spot,Position,1,68,
196.442,151.176,157.558,um,Spot,Position,1,69,
171.922,174.783,167.808,um,Spot,Position,1,70,
