
Position
====================
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID
21.309152603149414,-1.9404748678207397,-32.203758239746094,um,Spot,Position,1,0
28.173336029052734,46.56276321411133,-33.224430084228516,um,Spot,Position,1,1
19.62407684326172,-47.92700958251953,41.07970428466797,um,Spot,Position,1,2
-2.219785213470459,-35.83514404296875,22.4810733795166,um,Spot,Position,1,3
-30.061294555664062,49.29412078857422,10.344976425170898,um,Spot,Position,1,4
-59.923282623291016,-35.72191619873047,-7.3669843673706055,um,Spot,Position,1,5
9.680062294006348,-34.3829460144043,-12.457626342773438,um,Spot,Position,1,6
17.778064727783203,47.14543533325195,-44.15665054321289,um,Spot,Position,1,7
40.61335372924805,12.160792350769043,-28.674962997436523,um,Spot,Position,1,8
37.84727096557617,-23.658987045288086,6.044588565826416,um,Spot,Position,1,9
-6.331046104431152,22.297840118408203,14.55368423461914,um,Spot,Position,1,10
10.43752670288086,-37.27638244628906,2.7183330059051514,um,Spot,Position,1,11
-41.90925598144531,15.733826637268066,37.120296478271484,um,Spot,Position,1,12
22.536354064941406,-11.936912536621094,-61.88542175292969,um,Spot,Position,1,13
7.285741329193115,-14.086322784423828,-27.601531982421875,um,Spot,Position,1,14
14.505173683166504,29.744892120361328,-49.703372955322266,um,Spot,Position,1,15
-27.220394134521484,-48.12714767456055,-14.51646614074707,um,Spot,Position,1,16
0.6760640740394592,-10.639904975891113,45.81364822387695,um,Spot,Position,1,17
-24.77374267578125,-18.667863845825195,30.735349655151367,um,Spot,Position,1,18
13.684222221374512,56.46675491333008,36.936744689941406,um,Spot,Position,1,19
0.2543627917766571,66.06282806396484,-6.546316623687744,um,Spot,Position,1,20
0.5391770601272583,-0.9500811100006104,69.08628845214844,um,Spot,Position,1,21
-51.686458587646484,-44.28590774536133,2.1507530212402344,um,Spot,Position,1,22
-1.6631783246994019,6.02700138092041,21.6484375,um,Spot,Position,1,23
4.515331268310547,-61.16814041137695,-19.302997589111328,um,Spot,Position,1,24
-44.10631561279297,21.032691955566406,-28.447494506835938,um,Spot,Position,1,25
-6.612464427947998,38.50872802734375,10.767972946166992,um,Spot,Position,1,26
-15.952155113220215,-55.03605270385742,12.456276893615723,um,Spot,Position,1,27
35.73722839355469,-42.86238479614258,-24.204687118530273,um,Spot,Position,1,28
-34.830135345458984,48.38264465332031,37.058353424072266,um,Spot,Position,1,29
10.26768970489502,-47.5439338684082,-37.9085807800293,um,Spot,Position,1,30
26.494186401367188,-39.688480377197266,27.578929901123047,um,Spot,Position,1,31
1.1816786527633667,57.49293518066406,38.64714813232422,um,Spot,Position,1,32
30.923534393310547,23.590152740478516,-31.959857940673828,um,Spot,Position,1,33
-8.228971481323242,-68.09890747070312,10.676873207092285,um,Spot,Position,1,34
-45.49897384643555,-36.1170539855957,-36.943336486816406,um,Spot,Position,1,35
2.9834675788879395,-57.35209655761719,-29.1135311126709,um,Spot,Position,1,36
7.332152366638184,7.448943138122559,-51.26292419433594,um,Spot,Position,1,37
-9.364480972290039,34.32843017578125,-44.252723693847656,um,Spot,Position,1,38
48.041038513183594,-1.7016950845718384,-22.297775268554688,um,Spot,Position,1,39
30.371572494506836,2.1959750652313232,-51.206878662109375,um,Spot,Position,1,40
36.084632873535156,17.58934211730957,-26.94314956665039,um,Spot,Position,1,41
29.732297897338867,-19.157934188842773,47.34175491333008,um,Spot,Position,1,42
-39.61826705932617,15.07558822631836,54.24307632446289,um,Spot,Position,1,43
-9.194703102111816,26.18426513671875,-44.57942581176758,um,Spot,Position,1,44
5.343717575073242,-57.598350524902344,26.557388305664062,um,Spot,Position,1,45
-1.8828779458999634,-44.2793083190918,6.561668395996094,um,Spot,Position,1,46
-24.496049880981445,1.8484786748886108,-65.64847564697266,um,Spot,Position,1,47
13.843849182128906,-30.727529525756836,2.7061822414398193,um,Spot,Position,1,48
-0.7327688932418823,-37.60116958618164,-41.84260559082031,um,Spot,Position,1,49
-9.673811912536621,-55.726783752441406,-1.9461368322372437,um,Spot,Position,1,50
20.413732528686523,10.016142845153809,-22.154827117919922,um,Spot,Position,1,51
5.975917339324951,-28.953296661376953,13.151416778564453,um,Spot,Position,1,52
12.146039962768555,-52.696556091308594,-38.72557067871094,um,Spot,Position,1,53
0.4099859297275543,18.03169059753418,33.6707763671875,um,Spot,Position,1,54
-5.349567413330078,-36.611083984375,-38.34197235107422,um,Spot,Position,1,55
30.33307647705078,6.2918500900268555,-45.20625305175781,um,Spot,Position,1,56
15.764012336730957,9.646987915039062,67.2977066040039,um,Spot,Position,1,57
-46.287269592285156,43.57548522949219,-24.347490310668945,um,Spot,Position,1,58
-25.320661544799805,-30.20854377746582,-25.879899978637695,um,Spot,Position,1,59
33.170814514160156,-33.26948165893555,-45.37052536010742,um,Spot,Position,1,60
4.666901111602783,-33.082828521728516,-39.16263961791992,um,Spot,Position,1,61
29.85015296936035,-40.742279052734375,13.087456703186035,um,Spot,Position,1,62
-46.1738395690918,-14.298178672790527,30.099323272705078,um,Spot,Position,1,63
