
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
141.129,145.353,103.047,um,Spot,Position,1,0,
147.425,158.3,102.819,um,Spot,Position,1,1,
150.116,127.366,106.53,um,Spot,Position,1,2,
140.026,143.718,105.087,um,Spot,Position,1,3,
156.4,144.312,106.979,um,Spot,Position,1,4,
164.722,119.447,111.008,um,Spot,Position,1,5,
154.643,136.246,112.758,um,Spot,Position,1,6,
142.798,156.809,111.02,um,Spot,Position,1,7,
143.754,123.841,115.715,um,Spot,Position,1,8,
153.048,125.211,116.59,um,Spot,Position,1,9,
152.162,138.447,115.504,um,Spot,Position,1,10,
140.885,142.717,118,um,Spot,Position,1,11,
162.061,152.257,114.876,um,Spot,Position,1,12,
146.552,116.258,123.035,um,Spot,Position,1,13,
138.121,133.886,122.206,um,Spot,Position,1,14,
173.969,131.264,106.861,um,Spot,Position,1,15,
188.095,120.307,110.868,um,Spot,Position,1,16,
178.759,146.534,111.592,um,Spot,Position,1,17,
171.318,150.487,112.711,um,Spot,Position,1,18,
199.816,127.653,117.001,um,Spot,Position,1,19,
170.308,139.386,117.938,um,Spot,Position,1,20,
191.375,144.316,118.38,um,Spot,Position,1,21,
158.891,158.479,104.563,um,Spot,Position,1,22,
151.123,168.671,105.942,um,Spot,Position,1,23,
147.069,173.889,107.172,um,Spot,Position,1,24,
158.03,194.941,108.14,um,Spot,Position,1,25,
157.609,182.89,111.414,um,Spot,Position,1,26,
137.801,159.737,116.942,um,Spot,Position,1,27,
153.459,166.077,117.632,um,Spot,Position,1,28,
137.016,172.836,116.962,um,Spot,Position,1,29,
153.479,175.558,117.988,um,Spot,Position,1,30,
151.218,183.279,121.977,um,Spot,Position,1,31,
165.063,183.259,121.384,um,Spot,Position,1,32,
137.939,186.516,121.719,um,Spot,Position,1,33,
162.896,210.268,122.331,um,Spot,Position,1,34,
172.788,182.046,106.994,um,Spot,Position,1,35,
170.78,167.746,111.231,um,Spot,Position,1,36,
181.778,161.62,122.719,um,Spot,Position,1,37,
162.888,109.336,127.027,um,Spot,Position,1,38,
155.437,95.0658,130.902,um,Spot,Position,1,39,
144.576,105.889,131.26,um,Spot,Position,1,40,
137.296,107.906,132.456,um,Spot,Position,1,41,
127.121,113.65,130.079,um,Spot,Position,1,42,
165.379,143.703,131.919,um,Spot,Position,1,43,
158.442,144.717,131.174,um,Spot,Position,1,44,
147.844,113.701,136.233,um,Spot,Position,1,45,
135.466,118.531,134.09,um,Spot,Position,1,46,
142.153,126.719,135.625,um,Spot,Position,1,47,
166.244,130.043,137.57,um,Spot,Position,1,48,
131.644,133.855,135.445,um,Spot,Position,1,49,
