
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
191.4,176.998,71.7044,um,Spot,Position,1,0,
206.821,189.85,76.8252,um,Spot,Position,1,1,
193.371,193.003,77.6695,um,Spot,Position,1,2,
179.106,196.74,76.6586,um,Spot,Position,1,3,
180.645,211.781,75.6984,um,Spot,Position,1,4,
151.35,207.461,85.7782,um,Spot,Position,1,5,
155.461,172.764,96.8335,um,Spot,Position,1,6,
145.43,207.041,96.9516,um,Spot,Position,1,7,
206.548,187.162,80.1055,um,Spot,Position,1,8,
167.552,192.514,81.179,um,Spot,Position,1,9,
205.518,205.96,81.5038,um,Spot,Position,1,10,
174.737,184.799,86.5971,um,Spot,Position,1,11,
186.252,198.96,86.5761,um,Spot,Position,1,12,
207.971,199.453,86.7598,um,Spot,Position,1,13,
182.987,200.05,86.6802,um,Spot,Position,1,14,
197.1,192.377,92.2417,um,Spot,Position,1,15,
174.082,159.214,96.3868,um,Spot,Position,1,16,
214.508,195.955,86.1253,um,Spot,Position,1,17,
244.668,202.943,91.9409,um,Spot,Position,1,18,
152.073,236.856,93.3258,um,Spot,Position,1,19,
189.406,230.984,82.184,um,Spot,Position,1,20,
200.097,216.151,85.9824,um,Spot,Position,1,21,
179.643,146.725,106.967,um,Spot,Position,1,22,
176.187,147.93,107.682,um,Spot,Position,1,23,
220.311,136.652,116.327,um,Spot,Position,1,24,
147.697,194.664,101.82,um,Spot,Position,1,25,
143.82,208.165,99.7925,um,Spot,Position,1,26,
190.493,158.713,100.471,um,Spot,Position,1,27,
170.549,168.313,103.457,um,Spot,Position,1,28,
186.302,158.363,114.027,um,Spot,Position,1,29,
178.446,164.751,116.39,um,Spot,Position,1,30,
239.394,157.866,106.278,um,Spot,Position,1,31,
198.023,235.822,101.552,um,Spot,Position,1,32,
190.006,247.903,100.947,um,Spot,Position,1,33,
191.608,250.921,105.802,um,Spot,Position,1,34,
199.551,256.709,111.741,um,Spot,Position,1,35,
170.985,254.355,115.407,um,Spot,Position,1,36,
238.734,240.969,106.45,um,Spot,Position,1,37,
236.85,243.693,110.765,um,Spot,Position,1,38,
210.958,258.185,116.257,um,Spot,Position,1,39,
157.364,142.034,135.79,um,Spot,Position,1,40,
189.158,137.067,125.464,um,Spot,Position,1,41,
168.535,138.818,125.832,um,Spot,Position,1,42,
177.056,132.365,131.375,um,Spot,Position,1,43,
225.947,146.455,120.667,um,Spot,Position,1,44,
215.374,134.383,130.805,um,Spot,Position,1,45,
225.059,137.67,129.322,um,Spot,Position,1,46,
210.189,132.131,135.507,um,Spot,Position,1,47,
137.095,185.094,121.041,um,Spot,Position,1,48,
137.057,188.752,120.758,um,Spot,Position,1,49,
129.116,214.332,126.027,um,Spot,Position,1,50,
140.129,252.097,135.533,um,Spot,Position,1,51,
192.175,255.508,121.224,um,Spot,Position,1,52,
232.775,245.95,125.602,um,Spot,Position,1,53,
193.135,266.154,121.182,um,Spot,Position,1,54,
174.968,265.091,125.749,um,Spot,Position,1,55,
198.149,264.939,131.251,um,Spot,Position,1,56,
208.806,266.468,135.872,um,Spot,Position,1,57,
174.092,270.194,134.485,um,Spot,Position,1,58,
199.193,274.981,136.55,um,Spot,Position,1,59,
218.998,263.589,130.59,um,Spot,Position,1,60,
202.94,135.812,141.956,um,Spot,Position,1,61,
179.329,124.241,145.874,um,Spot,Position,1,62,
167.91,145.22,146.746,um,Spot,Position,1,63,
176.68,123.511,150.011,um,Spot,Position,1,64,
171.715,138.541,152.212,um,Spot,Position,1,65,
200.816,116.087,157.181,um,Spot,Position,1,66,
223.935,124.478,143.212,um,Spot,Position,1,67,
221.519,138.028,140.288,um,Spot,Position,1,68,
239.084,126.111,148.045,um,Spot,Position,1,69,
212.885,137.757,146.623,um,Spot,Position,1,70,
211.623,126.137,150.639,um,Spot,Position,1,71,
216.599,120.976,156.867,um,Spot,Position,1,72,
233.415,140.124,156.285,um,Spot,Position,1,73,
233.199,143.262,156.614,um,Spot,Position,1,74,
262.551,151.461,155.337,um,Spot,Position,1,75,
128.505,169.803,141.946,um,Spot,Position,1,76,
128.501,181.595,146.291,um,Spot,Position,1,77,
126.828,184.529,146.656,um,Spot,Position,1,78,
272.501,165.265,141.501,um,Spot,Position,1,79,
274.205,164.93,144.8,um,Spot,Position,1,80,
137.665,255.511,140.55,um,Spot,Position,1,81,
151.577,253.167,145.644,um,Spot,Position,1,82,
121.878,240.288,149.259,um,Spot,Position,1,83,
124.171,242.287,151.034,um,Spot,Position,1,84,
133.872,254.182,155.609,um,Spot,Position,1,85,
160.794,257.033,140.55,um,Spot,Position,1,86,
174.132,250.747,145.677,um,Spot,Position,1,87,
260.768,227.577,155.432,um,Spot,Position,1,88,
240.581,238.299,154.978,um,Spot,Position,1,89,
256.15,239.816,154.667,um,Spot,Position,1,90,
264.851,225.702,141.475,um,Spot,Position,1,91,
276.705,215.952,154.389,um,Spot,Position,1,92,
266.984,217.959,155.007,um,Spot,Position,1,93,
273.82,223.697,154.702,um,Spot,Position,1,94,
148.898,266.724,141.485,um,Spot,Position,1,95,
141.936,260.275,150.784,um,Spot,Position,1,96,
179.181,266.424,141.26,um,Spot,Position,1,97,
177.725,271.752,154.7,um,Spot,Position,1,98,
187.094,274.146,155.01,um,Spot,Position,1,99,
221.984,272.447,156.352,um,Spot,Position,1,100,
167.196,140.418,166.003,um,Spot,Position,1,101,
161.267,139.599,168.549,um,Spot,Position,1,102,
207.292,125.587,177.641,um,Spot,Position,1,103,
213.95,122.261,159.893,um,Spot,Position,1,104,
229.665,126.63,160.564,um,Spot,Position,1,105,
248.132,147.244,160.599,um,Spot,Position,1,106,
244.57,135.128,165.266,um,Spot,Position,1,107,
210.251,131.836,169.102,um,Spot,Position,1,108,
238.161,138.726,174.822,um,Spot,Position,1,109,
267.38,151.526,164.907,um,Spot,Position,1,110,
138.13,186.438,159.452,um,Spot,Position,1,111,
149.036,167.583,169.853,um,Spot,Position,1,112,
149.033,170.71,170.18,um,Spot,Position,1,113,
142.024,180.06,170.478,um,Spot,Position,1,114,
142.58,161.987,176.655,um,Spot,Position,1,115,
146.33,162.222,176.972,um,Spot,Position,1,116,
145.893,176.694,175.925,um,Spot,Position,1,117,
275.219,180.444,159.94,um,Spot,Position,1,118,
276.911,175.123,170.52,um,Spot,Position,1,119,
267.261,185.822,175.42,um,Spot,Position,1,120,
129.706,213.772,164.853,um,Spot,Position,1,121,
142.287,244.386,164.478,um,Spot,Position,1,122,
143.368,251.506,163.578,um,Spot,Position,1,123,
133.052,210.019,171.031,um,Spot,Position,1,124,
186.837,253.222,176.418,um,Spot,Position,1,125,
217.355,257.021,159.98,um,Spot,Position,1,126,
246.095,250.002,164.982,um,Spot,Position,1,127,
246.351,259.321,165.637,um,Spot,Position,1,128,
236.981,236.284,170.456,um,Spot,Position,1,129,
244.844,250.89,175.024,um,Spot,Position,1,130,
263.491,225.863,175.888,um,Spot,Position,1,131,
197.337,270.769,160.398,um,Spot,Position,1,132,
179.927,265.267,165.967,um,Spot,Position,1,133,
197.026,266.299,167.041,um,Spot,Position,1,134,
199.347,265.927,169.256,um,Spot,Position,1,135,
189.486,269.096,169.863,um,Spot,Position,1,136,
178.107,262.154,175.649,um,Spot,Position,1,137,
202.837,271.73,175.133,um,Spot,Position,1,138,
169.359,273.597,174.755,um,Spot,Position,1,139,
174.178,274.793,175.804,um,Spot,Position,1,140,
224.249,271.385,158.611,um,Spot,Position,1,141,
219.49,271.824,158.905,um,Spot,Position,1,142,
216.374,281.396,160.399,um,Spot,Position,1,143,
244.45,263.11,166.416,um,Spot,Position,1,144,
218.915,264.041,169.457,um,Spot,Position,1,145,
218.586,272.74,170.409,um,Spot,Position,1,146,
156.328,149.763,186.464,um,Spot,Position,1,147,
154.605,150.829,188.335,um,Spot,Position,1,148,
183.172,133.174,189.774,um,Spot,Position,1,149,
159.909,150.477,190.401,um,Spot,Position,1,150,
162.448,150.45,191.33,um,Spot,Position,1,151,
181.055,138.58,194.332,um,Spot,Position,1,152,
234.997,125.457,178.677,um,Spot,Position,1,153,
259.663,137.593,179.511,um,Spot,Position,1,154,
252.811,141.661,185.012,um,Spot,Position,1,155,
254.699,156.922,186.226,um,Spot,Position,1,156,
245.601,151.814,189.96,um,Spot,Position,1,157,
250.481,139.872,195.124,um,Spot,Position,1,158,
264.913,150.872,179.774,um,Spot,Position,1,159,
263.118,156.36,195.932,um,Spot,Position,1,160,
138.304,168.696,179.976,um,Spot,Position,1,161,
140.569,172.361,183.998,um,Spot,Position,1,162,
141.604,176.457,185.526,um,Spot,Position,1,163,
148.58,163.129,190.429,um,Spot,Position,1,164,
136.504,172.482,194.275,um,Spot,Position,1,165,
151.466,194.027,196,um,Spot,Position,1,166,
140.61,205.064,194.724,um,Spot,Position,1,167,
252.362,163.924,185.124,um,Spot,Position,1,168,
276.696,197.384,179.963,um,Spot,Position,1,169,
264.587,168.574,185.746,um,Spot,Position,1,170,
156.07,236.866,179.6,um,Spot,Position,1,171,
167.723,237.764,186.008,um,Spot,Position,1,172,
161.063,248.478,184.925,um,Spot,Position,1,173,
197.441,258.517,184.728,um,Spot,Position,1,174,
206.494,252.394,189.992,um,Spot,Position,1,175,
174.32,250.337,194.824,um,Spot,Position,1,176,
186.845,256.089,195.017,um,Spot,Position,1,177,
179.582,259.792,196.887,um,Spot,Position,1,178,
240.045,249.868,185.397,um,Spot,Position,1,179,
227.319,245.587,189.478,um,Spot,Position,1,180,
253.418,245.654,189.925,um,Spot,Position,1,181,
249.171,252.342,190.22,um,Spot,Position,1,182,
222.302,249.756,195.74,um,Spot,Position,1,183,
156.438,269.04,180.089,um,Spot,Position,1,184,
179.803,266.601,179.378,um,Spot,Position,1,185,
185.362,266.758,185.692,um,Spot,Position,1,186,
192.871,267.142,186.052,um,Spot,Position,1,187,
201.297,274.468,189.324,um,Spot,Position,1,188,
168.519,264.128,194.871,um,Spot,Position,1,189,
231.079,267.63,180.934,um,Spot,Position,1,190,
211.596,263.794,185.252,um,Spot,Position,1,191,
230.99,264.59,183.086,um,Spot,Position,1,192,
212.434,272.797,185.593,um,Spot,Position,1,193,
202.756,134.222,200.156,um,Spot,Position,1,194,
188.935,136.7,199.241,um,Spot,Position,1,195,
166.053,148.189,200.985,um,Spot,Position,1,196,
205.289,134.206,204.053,um,Spot,Position,1,197,
168.211,151.631,205.629,um,Spot,Position,1,198,
237.58,123.693,200.959,um,Spot,Position,1,199,
245.602,152.291,204.727,um,Spot,Position,1,200,
214.832,139.221,210.485,um,Spot,Position,1,201,
259.131,156.553,209.725,um,Spot,Position,1,202,
251.394,153.632,215.308,um,Spot,Position,1,203,
149.821,176.857,204.643,um,Spot,Position,1,204,
156.067,165.618,209.607,um,Spot,Position,1,205,
159.445,171.047,200.026,um,Spot,Position,1,206,
171.777,169.487,209.338,um,Spot,Position,1,207,
160.636,190.628,215.32,um,Spot,Position,1,208,
253.778,171.271,203.344,um,Spot,Position,1,209,
255.523,196.864,206.13,um,Spot,Position,1,210,
243.161,165.92,210.842,um,Spot,Position,1,211,
242.149,183.277,209.974,um,Spot,Position,1,212,
253.539,196.709,208.196,um,Spot,Position,1,213,
253.818,205.624,208.641,um,Spot,Position,1,214,
259.208,189.642,214.783,um,Spot,Position,1,215,
259.505,207.625,214.213,um,Spot,Position,1,216,
271.418,188.49,208.758,um,Spot,Position,1,217,
268.843,191.929,208.466,um,Spot,Position,1,218,
263.408,208.631,210.102,um,Spot,Position,1,219,
262.544,175.055,215.369,um,Spot,Position,1,220,
266.019,191.4,213.612,um,Spot,Position,1,221,
151.353,228.157,201.676,um,Spot,Position,1,222,
160.046,238.434,199.594,um,Spot,Position,1,223,
179.437,243.457,200.076,um,Spot,Position,1,224,
199.896,253.88,199.279,um,Spot,Position,1,225,
179.793,256.956,200.16,um,Spot,Position,1,226,
190.645,247.975,204.892,um,Spot,Position,1,227,
204.882,249.525,204.74,um,Spot,Position,1,228,
196.553,254.191,204.694,um,Spot,Position,1,229,
178.704,215.85,216.244,um,Spot,Position,1,230,
196.965,248.121,215.078,um,Spot,Position,1,231,
228.193,243.099,200.76,um,Spot,Position,1,232,
213.189,257.843,200.425,um,Spot,Position,1,233,
226.135,259.505,199.646,um,Spot,Position,1,234,
247.846,228.842,210.815,um,Spot,Position,1,235,
234.003,234.951,209.317,um,Spot,Position,1,236,
235.426,226.977,216.63,um,Spot,Position,1,237,
217.114,240.66,215.165,um,Spot,Position,1,238,
239.696,247.444,216.347,um,Spot,Position,1,239,
265.241,223.948,203.538,um,Spot,Position,1,240,
263.183,225.432,204.388,um,Spot,Position,1,241,
204.895,263.802,205.247,um,Spot,Position,1,242,
200.83,143.135,219.224,um,Spot,Position,1,243,
203.296,153.56,219.141,um,Spot,Position,1,244,
199.859,146.862,224.53,um,Spot,Position,1,245,
242.669,150.395,220.429,um,Spot,Position,1,246,
224.819,153.128,219.642,um,Spot,Position,1,247,
221.475,152.311,223.306,um,Spot,Position,1,248,
229.073,157.477,235.533,um,Spot,Position,1,249,
189.973,181.268,225.545,um,Spot,Position,1,250,
206.697,205.004,225.005,um,Spot,Position,1,251,
251.386,163.542,220.254,um,Spot,Position,1,252,
242.794,180.258,220.984,um,Spot,Position,1,253,
250.573,197.536,218.042,um,Spot,Position,1,254,
256.308,173.138,225.025,um,Spot,Position,1,255,
210.353,180.421,224.24,um,Spot,Position,1,256,
217.316,180.986,224.951,um,Spot,Position,1,257,
228.957,182.664,225.111,um,Spot,Position,1,258,
249.603,204.967,224.76,um,Spot,Position,1,259,
210.92,174.135,230.558,um,Spot,Position,1,260,
245.12,165.954,234.207,um,Spot,Position,1,261,
222.539,170,236.197,um,Spot,Position,1,262,
244.517,187.733,234.447,um,Spot,Position,1,263,
208.924,213.974,220.648,um,Spot,Position,1,264,
192.569,213.116,225.062,um,Spot,Position,1,265,
198.409,218.746,223.928,um,Spot,Position,1,266,
252.977,212.923,220.615,um,Spot,Position,1,267,
259.939,221.526,219.435,um,Spot,Position,1,268,
236.039,209.518,228.017,um,Spot,Position,1,269,
223.729,227.566,227.298,um,Spot,Position,1,270,
220.196,229.915,234.631,um,Spot,Position,1,271,
220.132,233.366,234.157,um,Spot,Position,1,272,
217.662,233.617,233.498,um,Spot,Position,1,273,
231.894,236.343,239.789,um,Spot,Position,1,274,
223.657,230.059,248.797,um,Spot,Position,1,275,
225.862,230.537,249.527,um,Spot,Position,1,276,
