
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
186.299,178.532,58.3474,um,Spot,Position,1,0,
184.97,179.897,60.3132,um,Spot,Position,1,1,
201.93,185.765,62.9159,um,Spot,Position,1,2,
187.345,151.402,67.354,um,Spot,Position,1,3,
200.462,165.633,68.2552,um,Spot,Position,1,4,
203.349,172.709,72.1859,um,Spot,Position,1,5,
187.738,152.026,77.0706,um,Spot,Position,1,6,
224.634,152.734,76.8988,um,Spot,Position,1,7,
215.717,163.145,77.8095,um,Spot,Position,1,8,
199.695,170.938,75.6653,um,Spot,Position,1,9,
214.899,176.744,74.5859,um,Spot,Position,1,10,
190.976,178.859,75.7595,um,Spot,Position,1,11,
196.049,142.209,81.6172,um,Spot,Position,1,12,
218.987,156.948,81.6782,um,Spot,Position,1,13,
176.072,168.862,81.5635,um,Spot,Position,1,14,
193.491,172.864,82.266,um,Spot,Position,1,15,
227.759,151.361,77.1346,um,Spot,Position,1,16,
232.813,162.838,77.6838,um,Spot,Position,1,17,
227.748,171.883,75.3816,um,Spot,Position,1,18,
251.929,146.539,82.7935,um,Spot,Position,1,19,
232.374,147.338,81.3256,um,Spot,Position,1,20,
250.786,158.936,81.9137,um,Spot,Position,1,21,
233.09,167.971,81.3637,um,Spot,Position,1,22,
264.36,173.795,82.6963,um,Spot,Position,1,23,
216.174,184.873,68.342,um,Spot,Position,1,24,
199.287,186.5,64.5528,um,Spot,Position,1,25,
214.817,182.13,71.1592,um,Spot,Position,1,26,
177.462,190.558,71.5169,um,Spot,Position,1,27,
205.441,200.807,72.0102,um,Spot,Position,1,28,
177.092,180.419,77.2845,um,Spot,Position,1,29,
179.236,183.425,76.8697,um,Spot,Position,1,30,
222.382,207.836,78.4552,um,Spot,Position,1,31,
176.75,215.574,76.86,um,Spot,Position,1,32,
204.576,183.386,80.4386,um,Spot,Position,1,33,
220.199,186.408,80.2268,um,Spot,Position,1,34,
213.955,193.611,82.056,um,Spot,Position,1,35,
192.514,193.939,81.4424,um,Spot,Position,1,36,
204.545,210.665,83.4836,um,Spot,Position,1,37,
218.744,213.232,81.5634,um,Spot,Position,1,38,
210.802,222.87,81.8086,um,Spot,Position,1,39,
198.75,223.814,82.9121,um,Spot,Position,1,40,
227.878,189.496,71.9699,um,Spot,Position,1,41,
225.719,193.85,76.7973,um,Spot,Position,1,42,
226.174,204.326,80.8995,um,Spot,Position,1,43,
239.803,210.671,82.1042,um,Spot,Position,1,44,
212.761,113.846,97.4266,um,Spot,Position,1,45,
195.049,123.72,102.34,um,Spot,Position,1,46,
230.666,118.907,101.976,um,Spot,Position,1,47,
169.96,178.533,87.1233,um,Spot,Position,1,48,
163.109,168.614,97.5024,um,Spot,Position,1,49,
161.197,151.729,103.516,um,Spot,Position,1,50,
150.784,160.244,101.601,um,Spot,Position,1,51,
195.149,132.511,85.8289,um,Spot,Position,1,52,
222.33,135.612,87.5209,um,Spot,Position,1,53,
214.631,174.144,88.3068,um,Spot,Position,1,54,
210.818,145.345,91.3434,um,Spot,Position,1,55,
180.427,160.194,92.2921,um,Spot,Position,1,56,
218.503,131.078,94.4802,um,Spot,Position,1,57,
187.497,136.419,96.4652,um,Spot,Position,1,58,
201.076,153.792,95.6369,um,Spot,Position,1,59,
201.225,132.546,100.932,um,Spot,Position,1,60,
183.576,152.89,101.316,um,Spot,Position,1,61,
186.371,155.529,100.35,um,Spot,Position,1,62,
202.544,164.63,102.127,um,Spot,Position,1,63,
253.608,144.166,85.7124,um,Spot,Position,1,64,
233.922,158.845,85.4716,um,Spot,Position,1,65,
263.847,165.758,87.6581,um,Spot,Position,1,66,
245.041,138.437,92.0636,um,Spot,Position,1,67,
241.696,148.762,92.02,um,Spot,Position,1,68,
265.445,160.364,92.5469,um,Spot,Position,1,69,
242.017,162.568,92.1887,um,Spot,Position,1,70,
263.284,175.178,91.1864,um,Spot,Position,1,71,
265.49,143.449,97.5049,um,Spot,Position,1,72,
267.007,157.753,95.8175,um,Spot,Position,1,73,
249.215,160.94,98.0826,um,Spot,Position,1,74,
232.582,163.97,98.0967,um,Spot,Position,1,75,
243.231,131.564,100.995,um,Spot,Position,1,76,
227.327,135.771,102.657,um,Spot,Position,1,77,
231.186,153.982,100.656,um,Spot,Position,1,78,
246.316,167.692,100.281,um,Spot,Position,1,79,
278.772,162.754,95.0329,um,Spot,Position,1,80,
287.568,157.813,101.933,um,Spot,Position,1,81,
167.39,191.019,87.1745,um,Spot,Position,1,82,
155.657,194.274,97.8789,um,Spot,Position,1,83,
157.675,213.648,96.8757,um,Spot,Position,1,84,
167.804,216.42,95.8835,um,Spot,Position,1,85,
157.706,229.658,95.4707,um,Spot,Position,1,86,
160.814,189.344,101.508,um,Spot,Position,1,87,
154.571,196.837,99.0306,um,Spot,Position,1,88,
166.05,205.866,102.208,um,Spot,Position,1,89,
161.336,217.13,102.622,um,Spot,Position,1,90,
176.531,186.517,87.7137,um,Spot,Position,1,91,
208.817,206.298,88.6177,um,Spot,Position,1,92,
177.306,207.997,86.358,um,Spot,Position,1,93,
191.086,222.669,86.6237,um,Spot,Position,1,94,
207.675,196.912,91.2173,um,Spot,Position,1,95,
185.091,201.848,91.346,um,Spot,Position,1,96,
180.235,214.935,91.7739,um,Spot,Position,1,97,
207.549,216.948,91.1665,um,Spot,Position,1,98,
186.828,225.251,90.9628,um,Spot,Position,1,99,
210.091,201.763,96.5172,um,Spot,Position,1,100,
183.006,210.352,103.287,um,Spot,Position,1,101,
227.779,179.979,85.6602,um,Spot,Position,1,102,
252.819,186.339,87.1959,um,Spot,Position,1,103,
238.44,191.425,86.3062,um,Spot,Position,1,104,
246.622,187.674,91.6757,um,Spot,Position,1,105,
227.045,192.804,92.1228,um,Spot,Position,1,106,
249.533,227.138,91.7736,um,Spot,Position,1,107,
230.359,194.615,96.0785,um,Spot,Position,1,108,
236.164,216.575,97.0875,um,Spot,Position,1,109,
234.059,229.543,94.9875,um,Spot,Position,1,110,
248.521,193.976,101.856,um,Spot,Position,1,111,
227.871,213.727,100.85,um,Spot,Position,1,112,
226.622,224.511,101.429,um,Spot,Position,1,113,
198.569,235.552,88.3902,um,Spot,Position,1,114,
177.701,236.18,90.427,um,Spot,Position,1,115,
199.198,230.406,95.5681,um,Spot,Position,1,116,
187.242,232.716,96.226,um,Spot,Position,1,117,
211.539,232.976,101.174,um,Spot,Position,1,118,
190.34,235.424,102.801,um,Spot,Position,1,119,
224.422,237.339,100.885,um,Spot,Position,1,120,
174.531,244.648,101.125,um,Spot,Position,1,121,
211.416,245.787,101.718,um,Spot,Position,1,122,
236.627,236.883,92.1859,um,Spot,Position,1,123,
169.048,120.909,111.777,um,Spot,Position,1,124,
213.251,105.418,107.73,um,Spot,Position,1,125,
198.746,117.755,106.402,um,Spot,Position,1,126,
210.112,125.908,106.59,um,Spot,Position,1,127,
189.265,126.694,106.661,um,Spot,Position,1,128,
221.034,119.022,110.581,um,Spot,Position,1,129,
174.943,111.691,116.183,um,Spot,Position,1,130,
208.512,114.251,113.86,um,Spot,Position,1,131,
182.266,122.864,116.205,um,Spot,Position,1,132,
199.114,126.646,116.925,um,Spot,Position,1,133,
192.333,111.152,121.77,um,Spot,Position,1,134,
219.068,125.7,121.314,um,Spot,Position,1,135,
191.337,126.261,120.082,um,Spot,Position,1,136,
234.438,109.649,111.159,um,Spot,Position,1,137,
224.926,125.77,112.152,um,Spot,Position,1,138,
246.371,126.61,112.251,um,Spot,Position,1,139,
238.723,125.206,115.949,um,Spot,Position,1,140,
233.25,108.401,121.812,um,Spot,Position,1,141,
156.93,142.037,107.355,um,Spot,Position,1,142,
142.487,156.096,105.929,um,Spot,Position,1,143,
155.942,145.264,111.556,um,Spot,Position,1,144,
167.418,172.142,110.428,um,Spot,Position,1,145,
169.706,128.017,116.617,um,Spot,Position,1,146,
157.074,144.395,113.799,um,Spot,Position,1,147,
148.617,156.725,115.779,um,Spot,Position,1,148,
167.692,160.018,116.272,um,Spot,Position,1,149,
142.814,161.46,115.953,um,Spot,Position,1,150,
142.439,176.52,115.447,um,Spot,Position,1,151,
146.287,132.209,120.942,um,Spot,Position,1,152,
156.163,177.464,119.328,um,Spot,Position,1,153,
189.948,138.995,105.429,um,Spot,Position,1,154,
210.434,139.296,105.573,um,Spot,Position,1,155,
204.264,155.353,105.101,um,Spot,Position,1,156,
193.487,130.092,111.507,um,Spot,Position,1,157,
214.594,134.637,112.996,um,Spot,Position,1,158,
183.314,146.182,112.371,um,Spot,Position,1,159,
212.409,131.194,115.768,um,Spot,Position,1,160,
233.164,129.199,106.61,um,Spot,Position,1,161,
244.774,150.475,107.408,um,Spot,Position,1,162,
260.632,172.286,106.353,um,Spot,Position,1,163,
255.061,161.021,113.125,um,Spot,Position,1,164,
261.785,165.207,112.421,um,Spot,Position,1,165,
227.953,168.956,109.813,um,Spot,Position,1,166,
266.53,172.05,111.132,um,Spot,Position,1,167,
248.08,166.802,116.368,um,Spot,Position,1,168,
232.123,132.965,122.182,um,Spot,Position,1,169,
242.629,139.681,121.621,um,Spot,Position,1,170,
237.7,154.976,120.156,um,Spot,Position,1,171,
171.388,189.372,108.137,um,Spot,Position,1,172,
160.386,204.414,110.392,um,Spot,Position,1,173,
171.487,228.341,111.297,um,Spot,Position,1,174,
161.144,189.275,117.466,um,Spot,Position,1,175,
142.524,196.468,117.342,um,Spot,Position,1,176,
169.647,215.625,115.977,um,Spot,Position,1,177,
154.936,189.012,121.187,um,Spot,Position,1,178,
170.411,190.791,120.59,um,Spot,Position,1,179,
202.338,181.299,106.249,um,Spot,Position,1,180,
205.173,186.729,105.674,um,Spot,Position,1,181,
175.388,191.092,106.499,um,Spot,Position,1,182,
204.622,199.765,106.322,um,Spot,Position,1,183,
191.933,200.945,105.79,um,Spot,Position,1,184,
182.953,202.569,107.008,um,Spot,Position,1,185,
185.714,182.508,110.334,um,Spot,Position,1,186,
224.285,225.778,112.298,um,Spot,Position,1,187,
202.698,206.816,118.246,um,Spot,Position,1,188,
179.226,225.378,116.502,um,Spot,Position,1,189,
