
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
203.941,139.963,63.0149,um,Spot,Position,1,0,
170.809,176.805,59.0392,um,Spot,Position,1,1,
165.11,202.856,55.1673,um,Spot,Position,1,2,
169.732,204.544,55.3787,um,Spot,Position,1,3,
182.599,141.6,81.9194,um,Spot,Position,1,4,
168.962,162.666,76.5977,um,Spot,Position,1,5,
169.313,196.96,75.1447,um,Spot,Position,1,6,
153.58,188.681,80.6034,um,Spot,Position,1,7,
188.862,174.939,67.8286,um,Spot,Position,1,8,
188.035,193.838,65.4744,um,Spot,Position,1,9,
237.667,183.935,66.0744,um,Spot,Position,1,10,
130.123,225.548,68.6715,um,Spot,Position,1,11,
137.767,225.556,66.6786,um,Spot,Position,1,12,
153.402,212.548,75.4667,um,Spot,Position,1,13,
135.21,240.85,77.9447,um,Spot,Position,1,14,
167.483,244.674,78.0928,um,Spot,Position,1,15,
137.394,226.328,80.4874,um,Spot,Position,1,16,
210.503,206.43,69.8747,um,Spot,Position,1,17,
209.438,223.442,83.1267,um,Spot,Position,1,18,
233.719,228.757,76.1,um,Spot,Position,1,19,
243.354,198.339,80.6435,um,Spot,Position,1,20,
159.624,145.193,86.9468,um,Spot,Position,1,21,
223.411,114.827,103.245,um,Spot,Position,1,22,
105.902,197.021,85.0729,um,Spot,Position,1,23,
122.45,195.545,95.8214,um,Spot,Position,1,24,
165.711,179.478,84.3981,um,Spot,Position,1,25,
164.527,191.82,94.89,um,Spot,Position,1,26,
196.438,167.476,90.2417,um,Spot,Position,1,27,
200.21,177.954,99.3858,um,Spot,Position,1,28,
212.729,187.5,99.6744,um,Spot,Position,1,29,
238.34,196.638,87.5287,um,Spot,Position,1,30,
241.87,186.945,90.9874,um,Spot,Position,1,31,
236.302,170.39,96.2546,um,Spot,Position,1,32,
130.937,203.223,95.0338,um,Spot,Position,1,33,
154.476,205.524,86.2862,um,Spot,Position,1,34,
156.408,247.779,91.0947,um,Spot,Position,1,35,
168.086,222.09,99.5475,um,Spot,Position,1,36,
217.025,232.68,91.4837,um,Spot,Position,1,37,
207.882,235.748,91.9072,um,Spot,Position,1,38,
212.09,235.325,99.0842,um,Spot,Position,1,39,
187.048,239.8,102.462,um,Spot,Position,1,40,
226.342,254.844,95.4098,um,Spot,Position,1,41,
200.017,260.398,102.241,um,Spot,Position,1,42,
221.243,114.214,105.101,um,Spot,Position,1,43,
199.951,115.767,104.096,um,Spot,Position,1,44,
231.506,132.109,107.245,um,Spot,Position,1,45,
194.572,141.351,105.065,um,Spot,Position,1,46,
214.167,119.608,109.732,um,Spot,Position,1,47,
221.318,108.658,116.927,um,Spot,Position,1,48,
224.956,129.81,115.733,um,Spot,Position,1,49,
125.591,176.714,109.67,um,Spot,Position,1,50,
109.781,190.216,109.621,um,Spot,Position,1,51,
96.9757,166.914,115.104,um,Spot,Position,1,52,
171.035,162.237,114.389,um,Spot,Position,1,53,
167.201,191.015,119.473,um,Spot,Position,1,54,
231.772,182.73,111.386,um,Spot,Position,1,55,
184.899,183.419,117.045,um,Spot,Position,1,56,
248.654,174.893,110.839,um,Spot,Position,1,57,
115.491,208.771,106.786,um,Spot,Position,1,58,
113.499,209.107,114.574,um,Spot,Position,1,59,
179.973,223.72,107.256,um,Spot,Position,1,60,
150.965,201.777,112.823,um,Spot,Position,1,61,
168.242,199.373,117.224,um,Spot,Position,1,62,
175.385,224.649,116.911,um,Spot,Position,1,63,
152.198,210.14,121.605,um,Spot,Position,1,64,
201.747,220.302,106.468,um,Spot,Position,1,65,
228.677,211.978,111.139,um,Spot,Position,1,66,
201.186,205.271,123.602,um,Spot,Position,1,67,
249.897,227.84,110.911,um,Spot,Position,1,68,
243.47,200.561,115.348,um,Spot,Position,1,69,
252.938,221.58,116.072,um,Spot,Position,1,70,
198.494,262.851,105.914,um,Spot,Position,1,71,
184.196,256.091,110.185,um,Spot,Position,1,72,
176.358,125.952,124.384,um,Spot,Position,1,73,
216.994,110.836,125.124,um,Spot,Position,1,74,
189.367,129.485,125.876,um,Spot,Position,1,75,
231.165,146.101,128.867,um,Spot,Position,1,76,
229.87,121.231,135.126,um,Spot,Position,1,77,
216.944,141.728,136.836,um,Spot,Position,1,78,
200.887,130.606,141.645,um,Spot,Position,1,79,
239.957,137.504,132.653,um,Spot,Position,1,80,
113.743,177.668,126.785,um,Spot,Position,1,81,
104.272,177.25,130.017,um,Spot,Position,1,82,
128.894,193.418,128.514,um,Spot,Position,1,83,
115.619,190.079,134.56,um,Spot,Position,1,84,
123.137,188.717,142.435,um,Spot,Position,1,85,
122.847,192.204,140.78,um,Spot,Position,1,86,
144.59,155.632,131.695,um,Spot,Position,1,87,
150.369,183.664,141.915,um,Spot,Position,1,88,
216.897,179.846,124.975,um,Spot,Position,1,89,
212.939,149.16,130.55,um,Spot,Position,1,90,
210.389,147.57,135.39,um,Spot,Position,1,91,
230.968,159.655,136.173,um,Spot,Position,1,92,
193.236,191.173,134.216,um,Spot,Position,1,93,
192.876,158.694,140.229,um,Spot,Position,1,94,
235.02,179.521,135.925,um,Spot,Position,1,95,
240.255,180.531,135.477,um,Spot,Position,1,96,
236.029,188.7,135.73,um,Spot,Position,1,97,
255.978,194.166,134.43,um,Spot,Position,1,98,
245.811,193.618,138.719,um,Spot,Position,1,99,
136.764,236.116,125.044,um,Spot,Position,1,100,
139.292,198.598,129.049,um,Spot,Position,1,101,
